rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,buildings,5min,300,"31.741885,34.991415",31.741884663718906,34.99141524688809,0.0,12,84
2,euclidean,exact,exact_point,network_nodes,5min,300,"31.742234,34.987727",31.742233724472772,34.98772693979704,17.43,15,105
3,euclidean,exact,exact_point,buildings,5min,300,"31.751619,34.998537",31.751619205529135,34.99853703791152,0.0,5,35
4,euclidean,exact,exact_point,buildings,5min,300,"31.740879,34.992889",31.740879189122033,34.992888728427715,0.0,16,112
5,euclidean,exact,exact_point,network_nodes,5min,300,"31.731143,34.992465",31.731143359439276,34.99246538608943,28.74,3,21
6,euclidean,exact,exact_point,buildings,5min,300,"31.738740,34.992755",31.738740363249615,34.99275536691526,0.0,15,105
7,euclidean,exact,exact_point,buildings,5min,300,"31.746648,34.993599",31.74664846536476,34.993599328507784,0.0,14,98
8,euclidean,exact,exact_point,network_nodes,5min,300,"31.742661,34.983350",31.742660848588834,34.98334984997611,23.11,18,126
9,euclidean,exact,exact_point,buildings,5min,300,"31.736431,34.998058",31.736430645298423,34.99805760539382,0.0,14,98
10,euclidean,exact,exact_point,buildings,5min,300,"31.743600,34.981726",31.743599851635263,34.98172622555558,0.0,9,63
11,euclidean,exact,exact_point,buildings,5min,300,"31.739326,34.995997",31.73932571154893,34.99599660340506,0.0,9,63
12,euclidean,exact,exact_point,buildings,5min,300,"31.749409,34.995166",31.74940864287038,34.995166183891314,0.0,20,140
13,euclidean,exact,exact_point,buildings,5min,300,"31.741114,34.983249",31.74111418937424,34.98324908888905,0.0,8,56
14,euclidean,exact,exact_point,buildings,5min,300,"31.736903,34.996074",31.736902626686184,34.996074459041665,0.0,6,42
15,euclidean,exact,exact_point,buildings,5min,300,"31.736513,34.982355",31.736513041832495,34.98235490938816,0.0,19,133
16,euclidean,exact,exact_point,network_nodes,5min,300,"31.742792,34.985559",31.742791600682843,34.98555949947575,38.55,7,49
17,euclidean,exact,exact_point,buildings,5min,300,"31.741950,34.989887",31.741949688151447,34.98988721401273,0.0,9,63
18,euclidean,exact,exact_point,buildings,5min,300,"31.750691,34.993004",31.750691075169147,34.99300391821753,0.0,9,63
19,euclidean,exact,exact_point,buildings,5min,300,"31.729577,34.991012",31.729577070900874,34.991011637926796,0.0,4,28
20,euclidean,exact,exact_point,buildings,5min,300,"31.747203,34.995738",31.74720287515775,34.99573816457441,0.0,5,35
21,euclidean,exact,exact_point,buildings,5min,300,"31.711207,34.996956",31.71120656579044,34.996956040736784,0.0,8,56
22,euclidean,exact,exact_point,buildings,5min,300,"31.745207,34.993098",31.74520717992835,34.99309759888058,0.0,13,91
23,euclidean,exact,exact_point,network_nodes,5min,300,"31.737668,34.994365",31.73766790068391,34.99436549947509,40.36,7,49
24,euclidean,exact,exact_point,buildings,5min,300,"31.741954,34.981074",31.74195352203516,34.98107358161177,0.0,6,42
25,euclidean,exact,exact_point,network_nodes,5min,300,"31.734648,34.992119",31.734648000684086,34.992118799474945,46.57,5,35
26,euclidean,exact,exact_point,network_nodes,5min,300,"31.740898,34.995563",31.74089753426785,34.99556299997576,17.95,7,49
27,euclidean,exact,exact_point,network_nodes,5min,300,"31.713938,34.982600",31.713937800685652,34.98259989947375,44.41,6,42
28,euclidean,exact,exact_point,network_nodes,5min,300,"31.750892,34.996960",31.750892400682684,34.99695999947596,29.7,11,77
29,euclidean,exact,exact_point,buildings,5min,300,"31.726394,34.993057",31.726393855650432,34.993056627883604,0.0,4,28
30,euclidean,exact,exact_point,network_nodes,5min,300,"31.710687,34.994343",31.710687000686733,34.99434349947314,39.83,9,63
31,euclidean,exact,exact_point,buildings,5min,300,"31.749436,34.987481",31.749436409069297,34.98748067209959,0.0,12,84
32,euclidean,exact,exact_point,network_nodes,5min,300,"31.739001,34.981688",31.73900130068299,34.9816880994756,27.58,11,77
33,euclidean,exact,exact_point,network_nodes,5min,300,"31.716246,34.998835",31.71624590068642,34.9988345994734,47.11,7,49
34,euclidean,exact,exact_point,network_nodes,5min,300,"31.741728,34.993989",31.74172833249972,34.993989359458105,23.99,8,56
35,euclidean,exact,exact_point,buildings,5min,300,"31.714320,34.989863",31.71431988606946,34.989862690973695,0.0,12,84
36,euclidean,exact,exact_point,network_nodes,5min,300,"31.743787,34.978987",31.74378699358801,34.978986912765166,15.97,25,175
37,euclidean,exact,exact_point,network_nodes,5min,300,"31.752103,34.993483",31.75210286549193,34.9934825543678,15.55,18,126
38,euclidean,exact,exact_point,buildings,5min,300,"31.740339,34.991577",31.740339343208404,34.99157663145345,0.0,7,49
39,euclidean,exact,exact_point,buildings,5min,300,"31.716144,34.989463",31.7161441744142,34.98946270805534,0.0,9,63
40,euclidean,exact,exact_point,buildings,5min,300,"31.709024,35.001465",31.709023782439324,35.001464718170794,0.0,11,77
41,euclidean,exact,exact_point,buildings,5min,300,"31.747219,34.989789",31.747218866464557,34.98978862034409,0.0,22,154
42,euclidean,exact,exact_point,network_nodes,5min,300,"31.738921,34.977328",31.73892073417791,34.97732844077893,19.09,16,112
43,euclidean,exact,exact_point,buildings,5min,300,"31.749003,35.001288",31.749002995661666,35.00128791252275,0.0,1,7
44,euclidean,exact,exact_point,network_nodes,5min,300,"31.715439,34.996998",31.71543940068638,34.99699789947338,34.44,7,49
45,euclidean,exact,exact_point,network_nodes,5min,300,"31.728517,34.994055",31.728517433324825,34.99405480229529,21.91,5,35
46,euclidean,exact,exact_point,buildings,5min,300,"31.716171,34.993087",31.71617080320036,34.99308659152391,0.0,6,42
47,euclidean,exact,exact_point,network_nodes,5min,300,"31.751458,34.995130",31.751458300682515,34.99512999947606,23.81,19,133
48,euclidean,exact,exact_point,buildings,5min,300,"31.753922,34.990883",31.753922324140827,34.99088316818573,0.0,6,42
49,euclidean,exact,exact_point,network_nodes,5min,300,"31.739927,34.981017",31.7399272375108,34.981016895940385,22.29,8,56
50,euclidean,exact,exact_point,network_nodes,5min,300,"31.744407,34.991655",31.74440698719487,34.99165522625966,14.81,5,35
51,euclidean,exact,exact_point,buildings,5min,300,"31.737299,34.983989",31.737299080459966,34.98398934687858,0.0,15,105
52,euclidean,exact,exact_point,network_nodes,5min,300,"31.746737,34.991854",31.746736638455506,34.99185375747454,37.08,6,42
53,euclidean,exact,exact_point,buildings,5min,300,"31.724852,34.996172",31.724852162070615,34.996172416465626,0.0,3,21
54,euclidean,exact,exact_point,buildings,5min,300,"31.715916,34.982529",31.715915969567533,34.98252893375078,0.0,7,49
55,euclidean,exact,exact_point,network_nodes,5min,300,"31.742588,34.977511",31.74258771441294,34.977510694789245,19.19,33,231
56,euclidean,exact,exact_point,buildings,5min,300,"31.752041,34.981909",31.752040916196208,34.98190877213388,0.0,7,49
57,euclidean,exact,exact_point,network_nodes,5min,300,"31.744474,34.976968",31.74447353649944,34.976968280799625,22.2,26,182
58,euclidean,exact,exact_point,buildings,5min,300,"31.711835,35.001256",31.71183464952752,35.00125579943415,0.0,12,84
59,euclidean,exact,exact_point,buildings,5min,300,"31.738531,34.979149",31.73853088681323,34.97914892382844,0.0,19,133
60,euclidean,exact,exact_point,buildings,5min,300,"31.709444,34.994789",31.70944362744131,34.99478937449976,0.0,6,42
61,euclidean,exact,exact_point,buildings,5min,300,"31.743525,34.975584",31.743525219130717,34.97558433114504,0.0,34,238
62,euclidean,exact,exact_point,buildings,5min,300,"31.753139,34.994025",31.75313881085692,34.994024539286926,0.0,15,105
63,euclidean,exact,exact_point,buildings,5min,300,"31.722647,34.991540",31.72264669768817,34.991539957787204,0.0,3,21
64,euclidean,exact,exact_point,buildings,5min,300,"31.723330,34.988505",31.723330307132162,34.98850453172962,0.0,2,14
65,euclidean,exact,exact_point,network_nodes,5min,300,"31.708115,34.997757",31.7081152006872,34.99775689947284,45.8,3,21
66,euclidean,exact,exact_point,buildings,5min,300,"31.741562,34.978804",31.741561763378435,34.978804045160956,0.0,30,210
67,euclidean,exact,exact_point,network_nodes,5min,300,"31.739823,34.994912",31.739822691014382,34.99491153904521,30.87,4,28
68,euclidean,exact,exact_point,buildings,5min,300,"31.745215,34.975655",31.745214600097842,34.97565527992523,0.0,13,91
69,euclidean,exact,exact_point,buildings,5min,300,"31.713856,34.981171",31.71385562089221,34.98117104699005,0.0,3,21
70,euclidean,exact,exact_point,buildings,5min,300,"31.749719,34.996711",31.749718694866438,34.996711498934836,0.0,10,70
71,euclidean,exact,exact_point,buildings,5min,300,"31.710064,34.997949",31.71006355343392,34.99794869183313,0.0,6,42
72,euclidean,exact,exact_point,buildings,5min,300,"31.753846,34.987452",31.75384561520431,34.9874517694828,0.0,10,70
73,euclidean,exact,exact_point,network_nodes,5min,300,"31.749920,34.983507",31.74992030068196,34.98350669947633,20.92,9,63
74,euclidean,exact,exact_point,buildings,5min,300,"31.747090,34.996960",31.7470895003499,34.99696047056883,0.0,2,14
75,euclidean,exact,exact_point,buildings,5min,300,"31.742301,34.992813",31.74230130102175,34.99281302792758,0.0,2,14
76,euclidean,exact,exact_point,buildings,5min,300,"31.738786,34.985093",31.738786156193534,34.98509270369836,0.0,11,77
77,euclidean,exact,exact_point,buildings,5min,300,"31.740590,34.991492",31.740589637205346,34.99149160806674,0.0,1,7
78,euclidean,exact,exact_point,buildings,5min,300,"31.748243,34.988111",31.748243284766424,34.98811070642578,0.0,13,91
79,euclidean,exact,exact_point,buildings,5min,300,"31.744387,34.979596",31.744387383892743,34.979595964927356,0.0,5,35
80,euclidean,exact,exact_point,buildings,5min,300,"31.712060,34.995073",31.712059660947354,34.995072508705256,0.0,4,28
81,euclidean,exact,exact_point,buildings,5min,300,"31.747348,34.983351",31.74734755825448,34.98335066187526,0.0,10,70
82,euclidean,exact,exact_point,buildings,5min,300,"31.738081,34.983161",31.738080806053475,34.983160974043166,0.0,5,35
83,euclidean,exact,exact_point,buildings,5min,300,"31.742695,34.984616",31.742694904486747,34.98461555782553,0.0,3,21
84,euclidean,exact,exact_point,buildings,5min,300,"31.714284,34.985086",31.714283630346824,34.985085971958455,0.0,3,21
85,euclidean,exact,exact_point,network_nodes,5min,300,"31.752402,34.996152",31.752401916814886,34.99615174617003,14.37,11,77
86,euclidean,exact,exact_point,network_nodes,5min,300,"31.740162,34.979200",31.740161717092576,34.97919964547748,12.83,12,84
87,euclidean,exact,exact_point,buildings,5min,300,"31.716966,34.991126",31.71696606221888,34.991126131146366,0.0,2,14
88,euclidean,exact,exact_point,buildings,5min,300,"31.748049,34.979813",31.74804898329626,34.97981274478904,0.0,9,63
89,euclidean,exact,exact_point,buildings,5min,300,"31.735951,34.979523",31.735950866713047,34.979523061561764,0.0,6,42
90,euclidean,exact,exact_point,buildings,5min,300,"31.708185,35.000437",31.708185474285166,35.00043676197874,0.0,2,14
91,euclidean,exact,exact_point,buildings,5min,300,"31.717433,34.993048",31.717433054139796,34.993047627748545,0.0,1,7
92,euclidean,exact,exact_point,buildings,5min,300,"31.750652,34.980336",31.750651569313487,34.98033610653385,0.0,6,42
93,euclidean,exact,exact_point,buildings,5min,300,"31.739622,34.986892",31.73962185385348,34.98689219151343,0.0,7,49
94,euclidean,exact,exact_point,buildings,5min,300,"31.748609,34.986834",31.748609011469558,34.986834468368826,0.0,8,56
95,euclidean,exact,exact_point,buildings,5min,300,"31.739302,34.989062",31.739301849958807,34.98906163773728,0.0,7,49
96,euclidean,exact,exact_point,network_nodes,5min,300,"31.751562,34.989706",31.751561700682164,34.98970579947624,26.32,6,42
97,euclidean,exact,exact_point,buildings,5min,300,"31.713453,35.000149",31.713453312819176,35.00014851250285,0.0,3,21
98,euclidean,exact,exact_point,buildings,5min,300,"31.745410,34.989530",31.745410260410615,34.98953033133223,0.0,7,49
99,euclidean,exact,exact_point,buildings,5min,300,"31.736683,34.998180",31.736683079165715,34.998179680580364,0.0,1,7
100,euclidean,exact,exact_point,buildings,5min,300,"31.754642,34.989404",31.754642023519864,34.989404261478256,0.0,3,21
101,euclidean,exact,exact_point,buildings,5min,300,"31.737499,34.992935",31.737499077146325,34.99293491378539,0.0,1,7
102,euclidean,exact,exact_point,buildings,5min,300,"31.752780,34.980982",31.75278002563003,34.98098197465406,0.0,4,28
103,euclidean,exact,exact_point,buildings,5min,300,"31.744429,34.975033",31.744428845997362,34.97503286136946,0.0,5,35
104,euclidean,exact,exact_point,buildings,5min,300,"31.747411,34.995002",31.747410852560066,34.995001744883645,0.0,1,7
