rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,network_nodes,5min,300,"31.740688,34.992159",31.740687800683464,34.992158999475386,22.42,18,126
2,graph,exact,exact_point,network_nodes,5min,300,"31.741887,34.988696",31.7418873385035,34.988696482656216,18.56,14,98
3,graph,exact,exact_point,buildings,5min,300,"31.751619,34.998537",31.751619205529135,34.99853703791152,0.0,4,28
4,graph,exact,exact_point,network_nodes,5min,300,"31.749877,34.993659",31.749876600682583,34.993659299475986,31.68,13,91
5,graph,exact,exact_point,network_nodes,5min,300,"31.730142,34.990955",31.73014240068448,34.99095519947466,36.71,4,28
6,graph,exact,exact_point,network_nodes,5min,300,"31.742791,34.981711",31.742790953706304,34.981711001486076,18.23,12,84
7,graph,exact,exact_point,buildings,5min,300,"31.741885,34.991415",31.741884663718906,34.99141524688809,0.0,6,42
8,graph,exact,exact_point,network_nodes,5min,300,"31.743021,34.985288",31.74302104291321,34.98528804807384,20.21,11,77
9,graph,exact,exact_point,network_nodes,5min,300,"31.747988,34.994982",31.747988000682863,34.99498169947581,45.24,10,70
10,graph,exact,exact_point,network_nodes,5min,300,"31.737668,34.994365",31.73766790068391,34.99436549947509,40.36,9,63
11,graph,exact,exact_point,network_nodes,5min,300,"31.741248,34.993769",31.7412479006835,34.993769399475376,22.62,11,77
12,graph,exact,exact_point,buildings,5min,300,"31.739314,34.996446",31.739314197911803,34.996445526109454,0.0,9,63
13,graph,exact,exact_point,buildings,5min,300,"31.736194,34.997944",31.73619425727603,34.9979443160766,0.0,11,77
14,graph,exact,exact_point,network_nodes,5min,300,"31.736522,34.982894",31.73652210068332,34.98289449947538,34.47,20,140
15,graph,exact,exact_point,network_nodes,5min,300,"31.743327,34.980417",31.74332710068246,34.980416599475944,49.28,4,28
16,graph,exact,exact_point,buildings,5min,300,"31.740436,34.982702",31.74043582211447,34.98270183310556,0.0,4,28
17,graph,exact,exact_point,network_nodes,5min,300,"31.751691,34.985226",31.75169110068189,34.985226099476414,37.67,10,70
18,graph,exact,exact_point,network_nodes,5min,300,"31.744310,34.992789",31.74430990068312,34.992789299475625,27.61,10,70
19,graph,exact,exact_point,network_nodes,5min,300,"31.710495,34.998264",31.71049520068698,34.998264499472995,56.45,9,63
20,graph,exact,exact_point,network_nodes,5min,300,"31.739465,34.993250",31.73946540068364,34.99324969947525,19.09,8,56
21,graph,exact,exact_point,buildings,5min,300,"31.734284,34.992363",31.73428355108526,34.992363015981425,0.0,5,35
22,graph,exact,exact_point,network_nodes,5min,300,"31.750818,34.986474",31.750817522975733,34.98647403786025,14.81,7,49
23,graph,exact,exact_point,network_nodes,5min,300,"31.742037,34.987964",31.742037075560003,34.98796374967478,18.16,5,35
24,graph,exact,exact_point,network_nodes,5min,300,"31.749286,34.990887",31.749285800682486,34.99088719947603,32.52,12,84
25,graph,exact,exact_point,network_nodes,5min,300,"31.741216,34.995388",31.74121580068361,34.995388199475315,42.92,7,49
26,graph,exact,exact_point,buildings,5min,300,"31.751187,34.997479",31.751187347773328,34.99747859092383,0.0,7,49
27,graph,exact,exact_point,buildings,5min,300,"31.745786,34.993832",31.745785552059676,34.99383242764485,0.0,8,56
28,graph,exact,exact_point,network_nodes,5min,300,"31.710418,34.994647",31.710417500686766,34.994646999473105,48.62,12,84
29,graph,exact,exact_point,network_nodes,5min,300,"31.739001,34.981688",31.73900130068299,34.9816880994756,27.58,13,91
30,graph,exact,exact_point,network_nodes,5min,300,"31.737954,34.997107",31.73795380068404,34.99710679947502,74.3,3,21
31,graph,exact,exact_point,network_nodes,5min,300,"31.746867,34.995075",31.746866900682996,34.99507499947573,60.71,3,21
32,graph,exact,exact_point,network_nodes,5min,300,"31.747829,34.989766",31.74782910068257,34.989765999475964,23.72,30,210
33,graph,exact,exact_point,network_nodes,5min,300,"31.743606,34.977915",31.74360550068228,34.97791519947607,21.4,35,245
34,graph,exact,exact_point,network_nodes,5min,300,"31.727572,34.992791",31.727572300684866,34.99279109947442,68.85,2,14
35,graph,exact,exact_point,network_nodes,5min,300,"31.748026,34.995953",31.74802572277004,34.99595317769863,29.85,4,28
36,graph,exact,exact_point,network_nodes,5min,300,"31.714428,34.984569",31.714427700685743,34.98456899947372,40.59,4,28
37,graph,exact,exact_point,buildings,5min,300,"31.751002,34.995311",31.751002452456106,34.9953111754889,0.0,16,112
38,graph,exact,exact_point,network_nodes,5min,300,"31.752550,34.981866",31.752550340121033,34.98186581736776,29.49,10,70
39,graph,exact,exact_point,buildings,5min,300,"31.741706,34.987991",31.741706162371408,34.98799122247407,0.0,5,35
40,graph,exact,exact_point,buildings,5min,300,"31.749082,34.982656",31.74908163744888,34.98265582337451,0.0,4,28
41,graph,exact,exact_point,network_nodes,5min,300,"31.716477,34.999151",31.71647705340003,34.999150992212314,11.36,6,42
42,graph,exact,exact_point,buildings,5min,300,"31.730521,34.992989",31.73052089136239,34.99298926656647,0.0,1,7
43,graph,exact,exact_point,buildings,5min,300,"31.709198,35.001518",31.709197702343392,35.00151810005247,0.0,8,56
44,graph,exact,exact_point,buildings,5min,300,"31.713842,34.982145",31.71384210785652,34.98214492213426,0.0,7,49
45,graph,exact,exact_point,network_nodes,5min,300,"31.750200,34.991708",31.750200400682434,34.99170789947608,11.12,6,42
46,graph,exact,exact_point,buildings,5min,300,"31.736981,34.980562",31.73698112978494,34.9805623330526,0.0,8,56
47,graph,exact,exact_point,buildings,5min,300,"31.741397,34.989811",31.74139726197037,34.989810864093045,0.0,3,21
48,graph,exact,exact_point,buildings,5min,300,"31.749003,35.001288",31.749002995661666,35.00128791252275,0.0,1,7
49,graph,exact,exact_point,buildings,5min,300,"31.731284,34.991666",31.731283591040423,34.99166564072458,0.0,1,7
50,graph,exact,exact_point,buildings,5min,300,"31.742180,34.984470",31.742179786869414,34.98447003261981,0.0,3,21
51,graph,exact,exact_point,buildings,5min,300,"31.715020,34.989294",31.715020244272964,34.989293917803224,0.0,4,28
52,graph,exact,exact_point,buildings,5min,300,"31.716171,34.993087",31.71617080320036,34.99308659152391,0.0,6,42
53,graph,exact,exact_point,buildings,5min,300,"31.743375,34.983573",31.743375055143947,34.98357337833179,0.0,7,49
54,graph,exact,exact_point,buildings,5min,300,"31.739309,34.994923",31.73930927405263,34.99492291694926,0.0,3,21
55,graph,exact,exact_point,network_nodes,5min,300,"31.746161,34.991786",31.74616080068285,34.99178609947578,52.83,5,35
56,graph,exact,exact_point,network_nodes,5min,300,"31.727797,34.993625",31.72779700068489,34.993624599474394,76.3,4,28
57,graph,exact,exact_point,buildings,5min,300,"31.738213,34.992505",31.738213194201,34.992504720565,0.0,5,35
58,graph,exact,exact_point,buildings,5min,300,"31.738128,34.977560",31.73812799794636,34.97755968908667,0.0,13,91
59,graph,exact,exact_point,network_nodes,5min,300,"31.740450,34.975699",31.740450200682474,34.97569909947592,28.2,8,56
60,graph,exact,exact_point,buildings,5min,300,"31.751109,34.990617",31.751108609371876,34.99061692230399,0.0,9,63
61,graph,exact,exact_point,buildings,5min,300,"31.746204,34.986596",31.746204002334945,34.98659617601153,0.0,7,49
62,graph,exact,exact_point,buildings,5min,300,"31.749294,34.988059",31.74929350021969,34.98805882223037,0.0,9,63
63,graph,exact,exact_point,network_nodes,5min,300,"31.724115,34.995003",31.72411510068538,34.9950026994741,78.19,3,21
64,graph,exact,exact_point,network_nodes,5min,300,"31.717130,34.990632",31.71712950068582,34.99063159947372,50.26,4,28
65,graph,exact,exact_point,network_nodes,5min,300,"31.740928,34.981289",31.740928000682768,34.98128929947575,29.06,4,28
66,graph,exact,exact_point,network_nodes,5min,300,"31.711179,34.996469",31.71117860068679,34.996469399473106,46.23,7,49
67,graph,exact,exact_point,buildings,5min,300,"31.715795,34.981779",31.715794522459802,34.98177940288479,0.0,6,42
68,graph,exact,exact_point,network_nodes,5min,300,"31.743954,34.979132",31.743953600682328,34.97913249947603,27.66,16,112
69,graph,exact,exact_point,buildings,5min,300,"31.728749,34.991125",31.728748738012058,34.99112527477061,0.0,2,14
70,graph,exact,exact_point,network_nodes,5min,300,"31.752943,34.994060",31.752943307319335,34.99405988552332,7.75,20,140
71,graph,exact,exact_point,buildings,5min,300,"31.746351,34.993657",31.746350659740603,34.993657138629644,0.0,5,35
72,graph,exact,exact_point,network_nodes,5min,300,"31.744067,34.975060",31.74406710068204,34.97506029947619,24.93,31,217
73,graph,exact,exact_point,network_nodes,5min,300,"31.708594,34.995474",31.708594400686998,34.995474399472954,35.25,3,21
74,graph,exact,exact_point,network_nodes,5min,300,"31.736671,34.977387",31.73667136309873,34.97738731249427,19.93,5,35
75,graph,exact,exact_point,network_nodes,5min,300,"31.739493,34.977976",31.739492728348445,34.9779764174632,17.38,15,105
76,graph,exact,exact_point,network_nodes,5min,300,"31.741953,34.978561",31.741953400682497,34.97856129947592,22.66,33,231
77,graph,exact,exact_point,network_nodes,5min,300,"31.744825,34.977222",31.74482500068212,34.97722179947618,26.76,18,126
78,graph,exact,exact_point,network_nodes,5min,300,"31.723443,34.990835",31.723442500685174,34.990835199474176,79.24,3,21
79,graph,exact,exact_point,buildings,5min,300,"31.736903,34.996074",31.736902626686184,34.996074459041665,0.0,1,7
80,graph,exact,exact_point,network_nodes,5min,300,"31.740950,34.990994",31.74094990068335,34.99099369947544,37.7,3,21
81,graph,exact,exact_point,network_nodes,5min,300,"31.723060,34.988644",31.72306020068507,34.988644099474214,32.74,2,14
82,graph,exact,exact_point,network_nodes,5min,300,"31.711930,34.993785",31.711930100686544,34.99378519947324,62.85,5,35
83,graph,exact,exact_point,network_nodes,5min,300,"31.751170,34.982651",31.751169819955784,34.98265107353247,27.14,7,49
84,graph,exact,exact_point,network_nodes,5min,300,"31.736300,34.980116",31.736299986990957,34.98011627781706,21.45,6,42
85,graph,exact,exact_point,network_nodes,5min,300,"31.748385,34.987304",31.74838503411562,34.9873039606831,18.05,18,126
86,graph,exact,exact_point,buildings,5min,300,"31.741291,34.982431",31.741290780541778,34.98243141908505,0.0,3,21
87,graph,exact,exact_point,buildings,5min,300,"31.750065,34.984299",31.750064584098176,34.98429938585461,0.0,4,28
88,graph,exact,exact_point,buildings,5min,300,"31.742695,34.984616",31.742694904486747,34.98461555782553,0.0,3,21
89,graph,exact,exact_point,network_nodes,5min,300,"31.742269,34.986793",31.742268800682965,34.986792799475666,27.84,2,14
90,graph,exact,exact_point,network_nodes,5min,300,"31.739666,34.989524",31.73966555115494,34.98952360717088,19.23,7,49
