rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.741733,34.991383",31.741733499109497,34.99138281610657,16.84,12,84
2,euclidean,exact,exact_point,buildings,5min,300,"31.743469,34.981840",31.743468545884703,34.981840204795816,0.0,9,63
3,euclidean,exact,exact_point,buildings,5min,300,"31.752322,34.998084",31.7523216613377,34.99808405286721,0.0,4,28
4,euclidean,exact,exact_point,buildings,5min,300,"31.742237,34.988350",31.74223657092638,34.98834960856251,0.0,7,49
5,euclidean,exact,exact_point,buildings,5min,300,"31.742864,34.983405",31.742863884198936,34.98340512258526,0.0,13,91
6,euclidean,exact,exact_point,buildings,5min,300,"31.747112,34.994467",31.747111776911513,34.994467470373735,0.0,2,14
7,euclidean,exact,exact_point,buildings,5min,300,"31.736898,34.996081",31.736898493184814,34.99608060338935,0.0,3,21
8,euclidean,exact,exact_point,network_nodes,5min,300,"31.746066,34.993488",31.746065654425642,34.993488267747374,20.39,4,28
9,euclidean,exact,exact_point,buildings,5min,300,"31.713793,34.982151",31.71379342224337,34.98215117249832,0.0,7,49
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.744187,34.979310",31.74418655946613,34.97931045559677,20.08,21,147
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.737761,34.982896",31.737761100683198,34.98289649947547,45.11,9,63
12,euclidean,exact,exact_point,buildings,5min,300,"31.749020,35.001321",31.749020234041627,35.00132103468355,0.0,1,7
13,euclidean,exact,exact_point,buildings,5min,300,"31.740590,34.991492",31.740589635441797,34.99149160985292,0.0,5,35
14,euclidean,exact,exact_point,buildings,5min,300,"31.712060,34.995079",31.712059555524515,34.99507901663757,0.0,5,35
15,euclidean,exact,exact_point,buildings,5min,300,"31.743631,34.977431",31.74363116503119,34.977431316772545,0.0,34,238
16,euclidean,exact,exact_point,buildings,5min,300,"31.750771,34.997622",31.750771027667174,34.997622041491724,0.0,5,35
17,euclidean,exact,exact_point,buildings,5min,300,"31.738533,34.979162",31.738533481542554,34.97916173596345,0.0,20,140
18,euclidean,exact,exact_point,buildings,5min,300,"31.734284,34.992363",31.734283549407223,34.99236301736255,0.0,1,7
19,euclidean,exact,exact_point,buildings,5min,300,"31.753833,34.987424",31.75383278915631,34.98742377015877,0.0,13,91
20,euclidean,exact,exact_point,buildings,5min,300,"31.735724,34.979618",31.735723989006743,34.97961849373377,0.0,7,49
21,euclidean,exact,exact_point,buildings,5min,300,"31.754049,34.990094",31.75404920642026,34.99009380454741,0.0,6,42
22,euclidean,exact,exact_point,network_nodes,5min,300,"31.742253,34.977546",31.742253399645183,34.9775457746503,8.72,23,161
23,euclidean,exact,exact_point,buildings,5min,300,"31.735807,34.997325",31.735806596539874,34.99732491195481,0.0,1,7
24,euclidean,exact,exact_point,buildings,5min,300,"31.729577,34.991012",31.729577069005906,34.99101163983857,0.0,1,7
25,euclidean,exact,exact_point,buildings,5min,300,"31.716144,34.989463",31.716144172404345,34.989462709720996,0.0,2,14
26,euclidean,exact,exact_point,buildings,5min,300,"31.743105,34.975500",31.743105407737737,34.975499745561294,0.0,23,161
27,euclidean,exact,exact_point,buildings,5min,300,"31.745179,34.977479",31.745179006039923,34.97747862094185,0.0,9,63
28,euclidean,exact,exact_point,network_nodes,5min,300,"31.748385,34.987281",31.748384686856046,34.98728140977671,16.46,12,84
29,euclidean,exact,exact_point,buildings,5min,300,"31.738567,34.981471",31.738567371645523,34.98147082470779,0.0,3,21
30,euclidean,exact,exact_point,buildings,5min,300,"31.740334,34.992601",31.740334394613157,34.992600669681565,0.0,1,7
31,euclidean,exact,exact_point,buildings,5min,300,"31.750057,34.980879",31.750057166521714,34.980879211562254,0.0,5,35
32,euclidean,exact,exact_point,buildings,5min,300,"31.748049,34.979813",31.748048981429676,34.97981274623557,0.0,8,56
33,euclidean,exact,exact_point,buildings,5min,300,"31.711934,35.000687",31.71193444507361,35.00068702164356,0.0,5,35
34,euclidean,exact,exact_point,buildings,5min,300,"31.714104,34.983389",31.714104230468532,34.983389105167475,0.0,2,14
35,euclidean,exact,exact_point,buildings,5min,300,"31.717405,34.993060",31.71740462153465,34.993059884010336,0.0,1,7
36,euclidean,exact,exact_point,buildings,5min,300,"31.717563,34.991009",31.717562699121004,34.99100914305725,0.0,1,7
37,euclidean,exact,exact_point,network_nodes,5min,300,"31.753384,34.993946",31.753384000682228,34.99394569947623,20.04,6,42
38,euclidean,exact,exact_point,buildings,5min,300,"31.738125,34.985268",31.73812510248222,34.985268284703615,0.0,7,49
39,euclidean,exact,exact_point,buildings,5min,300,"31.715636,34.982117",31.715635955289734,34.9821173881923,0.0,1,7
40,euclidean,exact,exact_point,buildings,5min,300,"31.743863,34.992452",31.743863417484327,34.99245156797404,0.0,1,7
41,euclidean,exact,exact_point,buildings,5min,300,"31.740790,34.996498",31.740790231768493,34.99649805111762,0.0,1,7
42,euclidean,exact,exact_point,buildings,5min,300,"31.752788,34.980993",31.752788195449472,34.98099326339157,0.0,5,35
43,euclidean,exact,exact_point,buildings,5min,300,"31.739297,34.989056",31.739296800938636,34.989056056679395,0.0,5,35
44,euclidean,exact,exact_point,buildings,5min,300,"31.724447,34.995730",31.724447479365875,34.9957302912706,0.0,1,7
45,euclidean,exact,exact_point,buildings,5min,300,"31.749078,34.997729",31.74907779530223,34.99772940241654,0.0,6,42
46,euclidean,exact,exact_point,network_nodes,5min,300,"31.716348,34.999836",31.71634820068646,34.999836299473365,35.93,3,21
47,euclidean,exact,exact_point,buildings,5min,300,"31.741731,34.978496",31.741731039314015,34.97849558565741,0.0,12,84
48,euclidean,exact,exact_point,buildings,5min,300,"31.735998,34.982840",31.73599776738212,34.98284006456023,0.0,6,42
49,euclidean,exact,exact_point,buildings,5min,300,"31.741814,34.990387",31.741813881638116,34.99038712378919,0.0,1,7
