rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,buildings,5min,300,"31.736454,34.982942",31.736454050324596,34.982942418101125,0.0,31,217
2,euclidean,exact,exact_point,network_nodes,5min,300,"31.752743,34.980832",31.7527430006815,34.98083249947662,20.52,22,154
3,euclidean,exact,exact_point,buildings,5min,300,"31.760836,34.994203",31.760835898614456,34.99420278662688,0.0,18,126
4,euclidean,exact,exact_point,buildings,5min,300,"31.748933,34.987577",31.748932932557295,34.98757733003913,0.0,18,126
5,euclidean,exact,exact_point,network_nodes,5min,300,"31.738700,34.979040",31.738700131394232,34.97904044223912,14.13,18,126
6,euclidean,exact,exact_point,buildings,5min,300,"31.747969,34.983658",31.74796885227012,34.98365754039047,0.0,16,112
7,euclidean,exact,exact_point,network_nodes,5min,300,"31.752218,34.996282",31.75221823792013,34.99628216343069,14.11,16,112
8,euclidean,exact,exact_point,buildings,5min,300,"31.728573,34.995490",31.72857332789626,34.99549028642202,0.0,15,105
9,euclidean,exact,exact_point,buildings,5min,300,"31.743108,34.975496",31.743107624849813,34.975496344014374,0.0,15,105
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.716582,35.000874",31.716581700686504,35.00087369947335,27.58,15,105
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.737231,34.949091",31.737230732456986,34.9490907078817,10.39,15,105
12,euclidean,exact,exact_point,network_nodes,5min,300,"31.701609,34.971050",31.701609427412944,34.971049657742945,30.64,15,105
13,euclidean,exact,exact_point,buildings,5min,300,"31.761211,35.015060",31.76121131398224,35.01506048399241,0.0,14,98
14,euclidean,exact,exact_point,buildings,5min,300,"31.754840,34.989642",31.75484029051707,34.989641532160086,0.0,14,98
15,euclidean,exact,exact_point,buildings,5min,300,"31.724639,34.976076",31.724639278330336,34.976075742770284,0.0,14,98
16,euclidean,exact,exact_point,buildings,5min,300,"31.739130,34.985932",31.73912985987016,34.98593162011447,0.0,14,98
17,euclidean,exact,exact_point,buildings,5min,300,"31.717070,34.999214",31.71706971319479,34.99921400502881,0.0,13,91
18,euclidean,exact,exact_point,buildings,5min,300,"31.715043,34.982295",31.71504272286299,34.98229530217381,0.0,13,91
19,euclidean,exact,exact_point,network_nodes,5min,300,"31.750377,34.980189",31.75037680068171,34.980189099476476,33.5,13,91
20,euclidean,exact,exact_point,network_nodes,5min,300,"31.753676,34.987175",31.753676300681786,34.98717469947648,10.04,13,91
21,euclidean,exact,exact_point,buildings,5min,300,"31.749817,34.996861",31.74981704595032,34.99686100569445,0.0,12,84
22,euclidean,exact,exact_point,buildings,5min,300,"31.755580,34.992584",31.75557989859228,34.992583948082775,0.0,12,84
23,euclidean,exact,exact_point,buildings,5min,300,"31.747522,34.988413",31.747522098688002,34.98841311199221,0.0,11,77
24,euclidean,exact,exact_point,buildings,5min,300,"31.739330,34.987348",31.739330156732514,34.987348498847375,0.0,11,77
25,euclidean,exact,exact_point,network_nodes,5min,300,"31.742477,34.977695",31.742476500682383,34.977694899475985,37.99,11,77
26,euclidean,exact,exact_point,network_nodes,5min,300,"31.722131,34.979033",31.722131352937275,34.97903267431899,3.98,11,77
27,euclidean,exact,exact_point,buildings,5min,300,"31.709496,35.001672",31.709496125968727,35.00167247054951,0.0,10,70
28,euclidean,exact,exact_point,network_nodes,5min,300,"31.699471,34.974276",31.69947060068668,34.97427569947298,28.08,10,70
29,euclidean,exact,exact_point,buildings,5min,300,"31.746238,34.993673",31.74623761394823,34.99367329233313,0.0,9,63
30,euclidean,exact,exact_point,buildings,5min,300,"31.714491,34.984147",31.71449118219568,34.98414727508958,0.0,9,63
