rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.698340,34.975181",31.698340359468542,34.97518061002054,53.67,24,168
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.700951,34.969949",31.70095098323456,34.96994900622281,50.63,19,133
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.702580,34.973342",31.702580477642375,34.97334160487719,22.78,19,133
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.702979,34.966319",31.70297850162593,34.966319056855156,65.77,14,98
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.713151,34.967195",31.713150662465196,34.96719498164104,25.57,20,140
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.717164,34.990361",31.71716361998206,34.9903614033311,34.62,14,98
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.711333,34.965157",31.71133260593059,34.96515659299828,38.55,22,154
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.707556,34.965694",31.707556410408863,34.965693609479764,51.61,15,105
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715022,34.982529",31.71502225041675,34.98252925004796,15.57,21,147
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.705726,34.973473",31.70572648569078,34.97347267165632,38.02,10,70
11,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739057,34.986542",31.739056658809233,34.986541640794236,19.66,27,189
12,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.728656,34.995138",31.7286561298269,34.99513757191085,27.46,37,259
13,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.748589,34.987451",31.748588669161435,34.987451356038136,30.69,31,217
14,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.716487,34.998887",31.71648661987484,34.99888700933738,21.45,32,224
15,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.709623,34.992758",31.70962342343648,34.992758498939985,15.25,32,224
16,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.750146,34.995556",31.750146122449543,34.99555570111492,23.2,42,294
17,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.714175,34.990249",31.714174773790738,34.99024929797476,3.86,25,175
18,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737137,34.948967",31.73713679969733,34.94896712201116,13.45,17,119
19,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.724541,34.975846",31.724540507613955,34.975845904166974,7.46,20,140
20,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.736307,34.987876",31.736306621525106,34.98787561020422,56.49,24,168
21,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.716245,34.994607",31.716244710533367,34.99460686254032,36.38,20,140
22,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.734718,34.951199",31.73471776535538,34.9511985205565,40.9,13,91
23,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742896,34.998364",31.7428957727717,34.99836365003858,5.88,28,196
24,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.704673,35.000930",31.704673083716656,35.00092963011979,59.37,12,84
25,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.751897,34.989297",31.751897356484875,34.989296978346836,23.74,27,189
26,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739546,34.949754",31.73954617899809,34.94975446192892,41.16,12,84
27,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715033,34.995862",31.715033494178844,34.995862128824,39.01,9,63
28,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.740035,34.992656",31.740034883677644,34.99265581522689,39.98,27,189
29,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.749707,34.988571",31.7497074857117,34.98857140669761,25.84,36,252
