rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.715128,34.982539",31.715127942497578,34.98253934081589,14.72,8,56
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.714262,34.989999",31.714261667329534,34.989998601614936,14.41,30,210
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.742117,34.995549",31.742117291469953,34.99554873080483,32.96,12,84
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.740466,34.980994",31.740466190515182,34.98099362516188,49.18,7,49
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.746491,34.990742",31.746491266664584,34.990742488250426,58.81,16,112
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.713170,34.997937",31.713169820740784,34.99793741000845,60.76,24,168
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.729224,34.992247",31.729224282237624,34.99224689255117,4.26,32,224
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.747901,34.999881",31.74790060657405,34.99988121181547,5.85,12,84
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.736269,34.987979",31.73626877572529,34.98797854604896,11.39,5,35
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.708607,34.998652",31.70860679761703,34.99865193092999,48.66,6,42
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.741572,34.980595",31.74157157548898,34.980595238571986,14.34,8,56
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.748312,34.981851",31.748311660460402,34.98185064198511,63.17,7,49
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.715076,34.996101",31.715075683890067,34.99610067096471,16.69,8,56
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.712358,34.991355",31.71235778360406,34.99135482901304,49.92,20,140
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.739627,34.986193",31.739627004846508,34.98619297464724,15.94,17,119
