rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,network_nodes,5min,300,"31.742723,34.977287",31.742722773711666,34.97728699319839,20.85,47,329
2,graph,exact,exact_point,network_nodes,5min,300,"31.736522,34.982894",31.73652210068332,34.98289449947538,8.81,38,266
3,graph,exact,exact_point,network_nodes,5min,300,"31.752045,34.980947",31.752045000681605,34.980947299476576,17.49,36,252
4,graph,exact,exact_point,network_nodes,5min,300,"31.744395,34.978229",31.74439500068222,34.978228999476116,30.66,34,238
5,graph,exact,exact_point,buildings,5min,300,"31.741844,34.979131",31.741843859663646,34.97913140451629,0.0,30,210
6,graph,exact,exact_point,buildings,5min,300,"31.744273,34.975177",31.744272998023412,34.975177157559024,0.0,28,196
7,graph,exact,exact_point,network_nodes,5min,300,"31.748385,34.987304",31.74838503411562,34.9873039606831,12.31,28,196
8,graph,exact,exact_point,network_nodes,5min,300,"31.714343,34.984571",31.7143425743012,34.98457119471124,6.54,25,175
9,graph,exact,exact_point,network_nodes,5min,300,"31.739286,34.978623",31.73928600366537,34.97862342361441,19.59,24,168
10,graph,exact,exact_point,network_nodes,5min,300,"31.738835,34.986656",31.738835400683303,34.98665599947543,23.86,22,154
11,graph,exact,exact_point,network_nodes,5min,300,"31.717106,34.990920",31.717106404656743,34.99091971349323,21.76,22,154
12,graph,exact,exact_point,buildings,5min,300,"31.749584,34.996547",31.749583943979165,34.99654656730111,0.0,21,147
13,graph,exact,exact_point,buildings,5min,300,"31.708068,34.992855",31.708068014786203,34.99285521279706,0.0,20,140
14,graph,exact,exact_point,buildings,5min,300,"31.753846,34.987115",31.753846491936738,34.9871148286173,0.0,18,126
15,graph,exact,exact_point,buildings,5min,300,"31.716448,35.001099",31.71644800511379,35.001098599226005,0.0,18,126
16,graph,exact,exact_point,network_nodes,5min,300,"31.759977,34.994354",31.759977200681597,34.9943535994767,25.16,18,126
17,graph,exact,exact_point,network_nodes,5min,300,"31.738916,34.974754",31.738916200682585,34.974754499475836,28.33,17,119
18,graph,exact,exact_point,network_nodes,5min,300,"31.713938,34.982600",31.713937800685652,34.98259989947375,27.32,17,119
19,graph,exact,exact_point,network_nodes,5min,300,"31.708284,34.995680",31.708283900687054,34.995680199472915,18.43,17,119
20,graph,exact,exact_point,network_nodes,5min,300,"31.753206,34.994381",31.753206215122958,34.994380560718085,20.32,17,119
21,graph,exact,exact_point,network_nodes,5min,300,"31.737990,34.978945",31.737990057028576,34.97894536416975,21.4,17,119
22,graph,exact,exact_point,buildings,5min,300,"31.750755,34.996585",31.75075484286372,34.99658452827972,0.0,16,112
23,graph,exact,exact_point,buildings,5min,300,"31.750735,34.979412",31.750734559776834,34.97941227064695,0.0,16,112
24,graph,exact,exact_point,network_nodes,5min,300,"31.756219,34.993239",31.756218600681915,34.99323939947647,30.73,16,112
25,graph,exact,exact_point,buildings,5min,300,"31.708896,34.980912",31.708896223018293,34.98091193047365,0.0,15,105
26,graph,exact,exact_point,network_nodes,5min,300,"31.741315,34.991737",31.741315100683373,34.99173689947543,28.55,15,105
27,graph,exact,exact_point,network_nodes,5min,300,"31.721620,34.978779",31.72162010068463,34.97877929947444,22.2,15,105
28,graph,exact,exact_point,network_nodes,5min,300,"31.724867,34.976527",31.72486680068417,34.97652709947475,23.94,15,105
29,graph,exact,exact_point,network_nodes,5min,300,"31.706861,34.998605",31.706860700687386,34.998605499472724,24.35,15,105
30,graph,exact,exact_point,buildings,5min,300,"31.743539,34.982956",31.743538745758784,34.98295635626067,0.0,14,98
31,graph,exact,exact_point,buildings,5min,300,"31.769530,34.989078",31.769530464721214,34.989077942261794,0.0,14,98
32,graph,exact,exact_point,buildings,5min,300,"31.745203,34.977485",31.74520342333011,34.977484632471295,0.0,14,98
33,graph,exact,exact_point,buildings,5min,300,"31.737286,34.948818",31.737285534371054,34.948818226405876,0.0,14,98
34,graph,exact,exact_point,buildings,5min,300,"31.713169,34.985451",31.713168766859482,34.985451104792254,0.0,13,91
35,graph,exact,exact_point,buildings,5min,300,"31.739649,34.988650",31.739649278013147,34.988650250627614,0.0,13,91
36,graph,exact,exact_point,network_nodes,5min,300,"31.735474,34.979476",31.735474200683225,34.97947609947542,25.04,13,91
37,graph,exact,exact_point,buildings,5min,300,"31.703799,34.993191",31.703798633334152,34.993190878401876,0.0,12,84
38,graph,exact,exact_point,buildings,5min,300,"31.754329,34.989407",31.754328898958054,34.98940744433065,0.0,12,84
39,graph,exact,exact_point,buildings,5min,300,"31.717883,34.998831",31.717882790993368,34.99883050285191,0.0,12,84
40,graph,exact,exact_point,network_nodes,5min,300,"31.749034,34.997922",31.749034177752957,34.997921642761014,18.75,12,84
41,graph,exact,exact_point,buildings,5min,300,"31.751095,34.994329",31.751094805847295,34.994328841091274,0.0,11,77
42,graph,exact,exact_point,buildings,5min,300,"31.712152,34.995460",31.712152183361486,34.995460116146184,0.0,11,77
43,graph,exact,exact_point,buildings,5min,300,"31.738531,34.979149",31.73853088681323,34.97914892382844,0.0,11,77
44,graph,exact,exact_point,buildings,5min,300,"31.716005,34.982629",31.71600464966348,34.98262941461713,0.0,11,77
45,graph,exact,exact_point,buildings,5min,300,"31.712737,35.000932",31.712737232978903,35.00093181907402,0.0,11,77
46,graph,exact,exact_point,buildings,5min,300,"31.702713,34.979849",31.70271290168624,34.97984910894208,0.0,11,77
47,graph,exact,exact_point,buildings,5min,300,"31.697242,34.976347",31.697242468734956,34.976346922491864,0.0,11,77
48,graph,exact,exact_point,network_nodes,5min,300,"31.759076,34.997348",31.75907620068185,34.99734829947653,24.52,11,77
49,graph,exact,exact_point,network_nodes,5min,300,"31.753323,34.996442",31.753322500682398,34.99644179947615,57.6,11,77
50,graph,exact,exact_point,network_nodes,5min,300,"31.753982,34.989760",31.75398202304145,34.989759923236385,6.75,11,77
51,graph,exact,exact_point,network_nodes,5min,300,"31.746460,34.988587",31.74646018851976,34.98858734816461,14.4,11,77
52,graph,exact,exact_point,network_nodes,5min,300,"31.739793,34.981407",31.739792647532315,34.98140700250963,24.09,11,77
53,graph,exact,exact_point,buildings,5min,300,"31.705811,34.980367",31.70581069558133,34.9803671319264,0.0,10,70
54,graph,exact,exact_point,buildings,5min,300,"31.761010,35.015826",31.761009873498217,35.015825604622535,0.0,10,70
55,graph,exact,exact_point,buildings,5min,300,"31.745943,34.993737",31.745942755892077,34.99373661768663,0.0,10,70
56,graph,exact,exact_point,network_nodes,5min,300,"31.727722,34.993205",31.72772180068488,34.99320479947441,27.16,10,70
57,graph,exact,exact_point,network_nodes,5min,300,"31.705603,34.977396",31.705602500686215,34.97739579947333,48.71,10,70
58,graph,exact,exact_point,network_nodes,5min,300,"31.745917,34.997038",31.745917447882483,34.99703761675246,14.26,10,70
59,graph,exact,exact_point,network_nodes,5min,300,"31.713239,34.988845",31.71323922969615,34.98884543195164,33.5,10,70
60,graph,exact,exact_point,buildings,5min,300,"31.747195,34.987663",31.74719540646275,34.987662856446306,0.0,9,63
61,graph,exact,exact_point,buildings,5min,300,"31.752278,34.996414",31.752277841250116,34.99641367880559,0.0,9,63
62,graph,exact,exact_point,buildings,5min,300,"31.701683,34.984401",31.701683402884044,34.984401116047955,0.0,9,63
63,graph,exact,exact_point,buildings,5min,300,"31.735793,34.998577",31.735793051819083,34.998577051069056,0.0,9,63
64,graph,exact,exact_point,buildings,5min,300,"31.748957,34.989820",31.748957442450582,34.98982049249651,0.0,9,63
65,graph,exact,exact_point,buildings,5min,300,"31.761538,34.994902",31.761537617504214,34.99490170187059,0.0,9,63
66,graph,exact,exact_point,network_nodes,5min,300,"31.745241,34.975086",31.74524050068195,34.97508569947628,24.43,9,63
67,graph,exact,exact_point,network_nodes,5min,300,"31.736110,34.977780",31.736109700683055,34.97777999947553,23.94,9,63
68,graph,exact,exact_point,network_nodes,5min,300,"31.738317,34.956065",31.7383173006815,34.9560647994764,24.71,9,63
69,graph,exact,exact_point,buildings,5min,300,"31.732880,34.954986",31.732879715067178,34.95498577347256,0.0,8,56
70,graph,exact,exact_point,buildings,5min,300,"31.742345,34.987279",31.742345202526998,34.98727888786057,0.0,8,56
71,graph,exact,exact_point,buildings,5min,300,"31.711704,35.000775",31.711703930564518,35.0007751755466,0.0,8,56
72,graph,exact,exact_point,buildings,5min,300,"31.754582,34.991943",31.754581667336364,34.9919433427755,0.0,8,56
73,graph,exact,exact_point,buildings,5min,300,"31.743320,34.975924",31.743320203709104,34.97592425905356,0.0,8,56
74,graph,exact,exact_point,buildings,5min,300,"31.753025,34.982291",31.753024795132216,34.982290952796596,0.0,8,56
75,graph,exact,exact_point,buildings,5min,300,"31.736286,34.983388",31.73628553487954,34.98338769149425,0.0,8,56
76,graph,exact,exact_point,network_nodes,5min,300,"31.743954,34.979132",31.743953600682328,34.97913249947603,27.66,8,56
77,graph,exact,exact_point,network_nodes,5min,300,"31.738304,35.001675",31.73830410068429,35.00167529947488,57.96,8,56
78,graph,exact,exact_point,network_nodes,5min,300,"31.708841,35.001906",31.70884070068738,35.00190599947275,20.04,8,56
79,graph,exact,exact_point,buildings,5min,300,"31.760486,35.015027",31.760486152944086,35.01502651456271,0.0,7,49
80,graph,exact,exact_point,buildings,5min,300,"31.707309,34.984284",31.707308967358948,34.984283758569426,0.0,7,49
81,graph,exact,exact_point,buildings,5min,300,"31.736584,34.981350",31.73658438465699,34.98135018990573,0.0,7,49
82,graph,exact,exact_point,buildings,5min,300,"31.707462,34.966872",31.707462233038697,34.96687195639484,0.0,7,49
