rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.742799,34.977160",31.742799232935692,34.97716035157842,19.6,47,329
2,euclidean,exact,exact_point,buildings,5min,300,"31.736824,34.982839",31.736824396577177,34.98283917857171,0.0,40,280
3,euclidean,exact,exact_point,buildings,5min,300,"31.738622,34.979338",31.738622146303072,34.97933798575586,0.0,37,259
4,euclidean,exact,exact_point,network_nodes,5min,300,"31.744157,34.978038",31.74415684126733,34.978038218462366,17.04,33,231
5,euclidean,exact,exact_point,network_nodes,5min,300,"31.752743,34.980832",31.7527430006815,34.98083249947662,14.75,30,210
6,euclidean,exact,exact_point,network_nodes,5min,300,"31.753944,34.987341",31.753943974444173,34.98734092651389,15.14,30,210
7,euclidean,exact,exact_point,buildings,5min,300,"31.743006,34.975202",31.74300610075776,34.97520165260253,0.0,27,189
8,euclidean,exact,exact_point,buildings,5min,300,"31.754541,34.989957",31.754540965584585,34.98995664197393,0.0,25,175
9,euclidean,exact,exact_point,buildings,5min,300,"31.717070,34.999214",31.71706971319479,34.99921400502881,0.0,24,168
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.741410,34.978305",31.741410100682526,34.97830509947588,14.94,23,161
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.714133,34.983925",31.71413322833662,34.983924680481344,13.02,23,161
12,euclidean,exact,exact_point,buildings,5min,300,"31.749865,34.997447",31.749864948525794,34.9974474137836,0.0,21,147
13,euclidean,exact,exact_point,network_nodes,5min,300,"31.738495,34.984719",31.738494900683218,34.98471909947548,26.25,21,147
14,euclidean,exact,exact_point,network_nodes,5min,300,"31.761010,34.994328",31.76101038135646,34.99432838329159,22.71,21,147
15,euclidean,exact,exact_point,network_nodes,5min,300,"31.739173,34.988313",31.73917253958976,34.988313276418076,21.1,20,140
16,euclidean,exact,exact_point,buildings,5min,300,"31.748011,34.987870",31.748010771134652,34.987869729172104,0.0,19,133
17,euclidean,exact,exact_point,network_nodes,5min,300,"31.755776,34.992971",31.755776300681923,34.99297079947644,34.48,19,133
18,euclidean,exact,exact_point,buildings,5min,300,"31.716394,35.001301",31.716394153564213,35.00130072642906,0.0,18,126
19,euclidean,exact,exact_point,buildings,5min,300,"31.761084,35.015259",31.761083712486503,35.01525896568713,0.0,17,119
20,euclidean,exact,exact_point,buildings,5min,300,"31.724639,34.976076",31.724639278330336,34.976075742770284,0.0,17,119
21,euclidean,exact,exact_point,network_nodes,5min,300,"31.709215,34.980316",31.709215452289072,34.98031576050161,16.14,17,119
22,euclidean,exact,exact_point,buildings,5min,300,"31.706834,34.999011",31.706834418271196,34.9990113729866,0.0,16,112
23,euclidean,exact,exact_point,buildings,5min,300,"31.713658,34.981888",31.7136580528272,34.981887681564714,0.0,16,112
24,euclidean,exact,exact_point,buildings,5min,300,"31.750652,34.980336",31.750651569313487,34.98033610653385,0.0,15,105
25,euclidean,exact,exact_point,buildings,5min,300,"31.712891,35.000461",31.712891216828623,35.00046089171439,0.0,15,105
26,euclidean,exact,exact_point,buildings,5min,300,"31.717302,34.990941",31.717301831735814,34.990941153903194,0.0,15,105
27,euclidean,exact,exact_point,network_nodes,5min,300,"31.721872,34.978890",31.72187181250397,34.97889006531101,28.82,15,105
28,euclidean,exact,exact_point,network_nodes,5min,300,"31.746203,34.997063",31.74620312631754,34.9970631167234,32.09,15,105
29,euclidean,exact,exact_point,network_nodes,5min,300,"31.737231,34.949091",31.737230732456986,34.9490907078817,10.39,15,105
30,euclidean,exact,exact_point,network_nodes,5min,300,"31.701609,34.971050",31.701609427412944,34.971049657742945,30.64,15,105
31,euclidean,exact,exact_point,buildings,5min,300,"31.752960,34.995479",31.752960259028224,34.995479224403255,0.0,14,98
