rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,exact,exact_point,network_nodes,5min,300,"31.713183,34.999500",31.713183100686777,34.99949979947315,15.45,58,406
2,graph,exact,exact_point,network_nodes,5min,300,"31.743837,34.975441",31.743837108391496,34.97544123496742,20.15,53,371
3,graph,exact,exact_point,network_nodes,5min,300,"31.742115,34.978293",31.74211524815121,34.978293236867906,21.37,50,350
4,graph,exact,exact_point,network_nodes,5min,300,"31.714025,34.985316",31.714025200685818,34.98531569947368,22.64,48,336
5,graph,exact,exact_point,network_nodes,5min,300,"31.727964,34.993881",31.727963880601997,34.99388130561464,22.77,48,336
6,graph,exact,exact_point,network_nodes,5min,300,"31.736522,34.982894",31.73652210068332,34.98289449947538,8.81,46,322
7,graph,exact,exact_point,network_nodes,5min,300,"31.710161,34.993131",31.710161200686702,34.99313099947314,23.84,46,322
8,graph,exact,exact_point,network_nodes,5min,300,"31.753384,34.993946",31.753384000682228,34.99394569947623,17.54,45,315
9,graph,exact,exact_point,network_nodes,5min,300,"31.747302,34.989528",31.74730160068259,34.98952839947594,19.39,44,308
10,graph,exact,exact_point,network_nodes,5min,300,"31.752045,34.980947",31.752045000681605,34.980947299476576,17.49,43,301
11,graph,exact,exact_point,network_nodes,5min,300,"31.743786,34.977530",31.74378620068223,34.977529899476075,17.88,43,301
12,graph,exact,exact_point,network_nodes,5min,300,"31.751519,34.995241",31.751519200682523,34.99524149947606,19.6,38,266
13,graph,exact,exact_point,network_nodes,5min,300,"31.745082,34.988775",31.74508182966716,34.98877490726719,15.62,35,245
14,graph,exact,exact_point,buildings,5min,300,"31.747441,34.984221",31.747440942901576,34.98422140309832,0.0,33,231
15,graph,exact,exact_point,network_nodes,5min,300,"31.751235,34.989454",31.7512352937591,34.98945364607324,20.05,31,217
16,graph,exact,exact_point,buildings,5min,300,"31.710872,34.996263",31.710871599880928,34.99626298049297,0.0,30,210
17,graph,exact,exact_point,network_nodes,5min,300,"31.748393,34.987789",31.748392500682378,34.98778889947607,25.64,30,210
