rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.743559,34.978015",31.743558968692103,34.978014624215334,18.51,31,217
2,euclidean,exact,exact_point,buildings,5min,300,"31.742908,34.979193",31.742908213337603,34.9791929968589,0.0,14,98
3,euclidean,exact,exact_point,buildings,5min,300,"31.738786,34.976939",31.738785554657227,34.97693932116995,0.0,13,91
4,euclidean,exact,exact_point,buildings,5min,300,"31.752062,34.995763",31.752061592013174,34.995763100696806,0.0,13,91
5,euclidean,exact,exact_point,buildings,5min,300,"31.749334,34.986796",31.749333922328624,34.98679594814417,0.0,11,77
6,euclidean,exact,exact_point,buildings,5min,300,"31.744686,34.975357",31.74468554878865,34.97535657025255,0.0,10,70
7,euclidean,exact,exact_point,network_nodes,5min,300,"31.739065,34.986526",31.739065404655804,34.98652554047687,22.97,10,70
8,euclidean,exact,exact_point,network_nodes,5min,300,"31.742037,34.987964",31.742037075560003,34.98796374967478,18.16,10,70
9,euclidean,exact,exact_point,network_nodes,5min,300,"31.744016,34.977040",31.744015800682195,34.97704039947612,18.12,7,49
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.742891,34.981643",31.742891300682576,34.98164339947589,22.3,7,49
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.741067,34.979519",31.74106731192278,34.97951933350233,30.63,7,49
12,euclidean,exact,exact_point,buildings,5min,300,"31.744805,34.992611",31.744804690102658,34.9926112067817,0.0,6,42
13,euclidean,exact,exact_point,buildings,5min,300,"31.736756,34.980795",31.73675570019904,34.98079521447108,0.0,6,42
14,euclidean,exact,exact_point,network_nodes,5min,300,"31.750368,34.980032",31.750367900681717,34.98003169947647,29.75,6,42
15,euclidean,exact,exact_point,network_nodes,5min,300,"31.752953,34.980924",31.752952536948076,34.980923983147854,19.9,6,42
16,euclidean,exact,exact_point,buildings,5min,300,"31.711207,34.996956",31.71120656579044,34.996956040736784,0.0,5,35
17,euclidean,exact,exact_point,network_nodes,5min,300,"31.716478,34.998807",31.716478200686375,34.998806799473414,21.34,5,35
18,euclidean,exact,exact_point,network_nodes,5min,300,"31.709812,35.002598",31.709812400687323,35.00259829947282,87.87,5,35
19,euclidean,exact,exact_point,network_nodes,5min,300,"31.739351,34.988805",31.739350989136078,34.988804593364485,17.69,5,35
20,euclidean,exact,exact_point,buildings,5min,300,"31.749409,34.995166",31.74940864287038,34.995166183891314,0.0,4,28
21,euclidean,exact,exact_point,buildings,5min,300,"31.750724,34.987955",31.750723872734465,34.98795481300427,0.0,4,28
22,euclidean,exact,exact_point,network_nodes,5min,300,"31.735860,34.977650",31.73586030068307,34.97764989947551,20.85,4,28
23,euclidean,exact,exact_point,network_nodes,5min,300,"31.713859,34.982903",31.71385890068569,34.98290329947373,42.49,4,28
24,euclidean,exact,exact_point,network_nodes,5min,300,"31.711352,34.994733",31.711352300686677,34.994732699473175,24.87,4,28
25,euclidean,exact,exact_point,network_nodes,5min,300,"31.753355,34.996290",31.753354700682376,34.996289599476164,57.33,4,28
26,euclidean,exact,exact_point,network_nodes,5min,300,"31.745039,34.976222",31.74503892928002,34.976221559765605,13.97,4,28
27,euclidean,exact,exact_point,buildings,5min,300,"31.741291,34.982431",31.741290780541778,34.98243141908505,0.0,3,21
28,euclidean,exact,exact_point,buildings,5min,300,"31.739900,34.992781",31.73990032772834,34.99278109368506,0.0,3,21
29,euclidean,exact,exact_point,buildings,5min,300,"31.751374,34.982494",31.751374308454604,34.982493634157066,0.0,3,21
30,euclidean,exact,exact_point,buildings,5min,300,"31.738495,34.977176",31.738494823108148,34.97717646727841,0.0,3,21
31,euclidean,exact,exact_point,network_nodes,5min,300,"31.740629,34.975339",31.740629100682447,34.97533939947593,39.7,3,21
32,euclidean,exact,exact_point,network_nodes,5min,300,"31.712873,34.996556",31.712873200686627,34.996555999473216,80.93,3,21
33,euclidean,exact,exact_point,network_nodes,5min,300,"31.748826,34.983368",31.74882590068208,34.98336819947625,34.86,3,21
34,euclidean,exact,exact_point,buildings,5min,300,"31.742424,34.995303",31.742424378132725,34.99530284147147,0.0,2,14
35,euclidean,exact,exact_point,buildings,5min,300,"31.714183,34.990210",31.714182916700516,34.99020965394813,0.0,2,14
36,euclidean,exact,exact_point,buildings,5min,300,"31.746843,34.983208",31.746842684876317,34.98320822524215,0.0,2,14
37,euclidean,exact,exact_point,buildings,5min,300,"31.744988,34.975502",31.744987616036518,34.975502026163866,0.0,2,14
38,euclidean,exact,exact_point,buildings,5min,300,"31.742288,34.985086",31.742288179944957,34.98508636912269,0.0,2,14
39,euclidean,exact,exact_point,buildings,5min,300,"31.735890,34.980577",31.735889926439494,34.98057661400495,0.0,2,14
40,euclidean,exact,exact_point,buildings,5min,300,"31.754265,34.991777",31.75426537285361,34.99177708219344,0.0,2,14
41,euclidean,exact,exact_point,buildings,5min,300,"31.708278,34.999184",31.708278147561444,34.99918356607968,0.0,2,14
