rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.738190,34.949482",31.738189507897573,34.94948236492858,0.0,36,252
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.760237,34.994591",31.76023721963436,34.99459091634519,13.82,16,112
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.756783,34.991470",31.756783024935224,34.99146990232006,58.05,17,119
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.735335,34.956753",31.735334963625217,34.956753370395155,0.0,5,35
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.727052,34.962201",31.727052415361232,34.96220116853471,0.0,5,35
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.753628,34.997180",31.753628281224515,34.997179751180845,55.66,7,49
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.755563,34.993113",31.755563443505917,34.99311304109826,49.63,18,126
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.740487,34.998185",31.74048716802882,34.99818458690518,27.46,5,35
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.768269,34.990818",31.768269486115177,34.9908183946093,36.25,5,35
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.742685,34.997723",31.742685448391512,34.9977230846126,22.74,21,147
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.755702,34.991765",31.755702052794934,34.99176450983146,34.01,36,252
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.750487,34.999600",31.75048721512915,34.99959989446599,15.58,6,42
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.732756,34.956346",31.732755537738328,34.956345828072536,27.39,10,70
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.733980,34.956147",31.73397979634288,34.95614659996527,7.64,13,91
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.754446,34.993496",31.75444559787024,34.993496004415874,24.7,20,140
16,graph,cluster,area_center,cluster_candidates,5min,300,"31.704888,34.977810",31.70488799897552,34.97780954474461,6.85,6,42
17,graph,cluster,area_center,cluster_candidates,5min,300,"31.754848,34.995857",31.754847707901625,34.99585726526019,46.26,12,84
18,graph,cluster,area_center,cluster_candidates,5min,300,"31.751987,34.998739",31.751986843035052,34.99873863710882,56.33,10,70
19,graph,cluster,area_center,cluster_candidates,5min,300,"31.756613,34.987524",31.756613043373417,34.9875243394779,60.08,7,49
20,graph,cluster,area_center,cluster_candidates,5min,300,"31.759288,34.993371",31.759287895660222,34.993371238858636,30.86,25,175
