rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.700009,34.971684",31.700008700686464,34.971683999473115,41.4,9,63
2,euclidean,exact,exact_point,network_nodes,5min,300,"31.706495,34.971894",31.706495000685806,34.97189359947358,33.76,8,56
3,euclidean,exact,exact_point,buildings,5min,300,"31.734500,34.991735",31.734499800535747,34.99173505523387,0.0,7,49
4,euclidean,exact,exact_point,buildings,5min,300,"31.731679,34.992434",31.731678582905133,34.992433600392516,0.0,9,63
5,euclidean,exact,exact_point,network_nodes,5min,300,"31.702774,34.966953",31.70277350068587,34.966952699473474,22.27,5,35
6,euclidean,exact,exact_point,buildings,5min,300,"31.729244,34.995157",31.729243557442537,34.995157058949566,0.0,18,126
7,euclidean,exact,exact_point,buildings,5min,300,"31.698672,34.974533",31.69867223766881,34.974532949962835,0.0,9,63
8,euclidean,exact,exact_point,network_nodes,5min,300,"31.718965,34.985048",31.7189652006853,34.985048499474054,31.28,7,49
9,euclidean,exact,exact_point,network_nodes,5min,300,"31.705367,34.987837",31.7053672006869,34.98783689947296,47.78,11,77
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.710191,34.966245",31.710190500685062,34.966245199474024,40.72,8,56
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.736206,34.986632",31.736205626947108,34.986632401125895,25.48,7,49
12,euclidean,exact,exact_point,network_nodes,5min,300,"31.703581,34.979410",31.703580667092652,34.97941025995716,15.89,13,91
13,euclidean,exact,exact_point,network_nodes,5min,300,"31.706998,34.970529",31.706997800685663,34.97052919947366,38.58,6,42
14,euclidean,exact,exact_point,network_nodes,5min,300,"31.712107,34.988963",31.712107200686244,34.98896339947341,36.02,6,42
15,euclidean,exact,exact_point,network_nodes,5min,300,"31.703682,34.973862",31.70368170068621,34.973862099473315,14.83,7,49
