rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738190,34.949482",31.738189507897573,34.94948236492858,0.0,36,252
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.760867,34.994279",31.76086710781643,34.99427941222218,8.04,29,203
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.724682,34.975951",31.724681842511377,34.97595086901783,12.74,25,175
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.755437,34.992762",31.755437254516153,34.99276185528575,19.1,34,238
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715114,34.982271",31.715114366689615,34.982271344820916,8.26,18,126
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.732958,34.956882",31.732957665005525,34.9568821782389,57.37,22,154
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.721814,34.978606",31.72181422342266,34.9786056575615,16.53,19,133
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.748902,34.987111",31.748902076311232,34.987110916322536,11.42,35,245
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.728439,34.995095",31.72843870615757,34.995095102247234,10.81,42,294
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.749106,34.996615",31.74910617289623,34.9966151608877,20.06,28,196
11,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.735990,34.957263",31.73598966832385,34.957262549451144,25.23,16,112
12,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.760478,35.015843",31.760478309059895,35.015842573384994,58.96,24,168
13,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752724,34.981792",31.752724484234545,34.98179232316513,20.92,27,189
14,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745882,34.993440",31.745881814524935,34.99343961963186,27.7,27,189
15,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.701501,34.970042",31.70150087517335,34.97004210656938,4.21,33,231
16,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.697549,34.976077",31.697549172694664,34.976076794675045,16.27,12,84
17,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.759194,34.996869",31.759193931798478,34.996869290488036,46.78,13,91
18,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.716530,35.000785",31.716530316655597,35.00078516926378,30.45,14,98
19,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.707225,34.959698",31.707224744758822,34.959697864444735,19.3,9,63
20,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738264,34.955744",31.738264111687396,34.95574407803759,41.91,14,98
21,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.756002,34.987177",31.756002229425103,34.987176999108485,37.06,16,112
22,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.703634,34.961914",31.703633750024114,34.96191370426177,23.82,8,56
23,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.733429,34.955656",31.733429340044196,34.95565608711921,56.21,12,84
24,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.699215,35.006065",31.699214571756112,35.0060653595686,33.9,14,98
25,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.733892,34.952894",31.733891705162637,34.952893507941376,53.87,19,133
26,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.754291,34.990303",31.75429116299735,34.990302880556534,35.47,27,189
27,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.754261,34.995606",31.754260711777615,34.99560573735611,37.29,28,196
28,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.754783,34.986758",31.754783435358018,34.98675762037487,38.8,29,203
29,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.768373,34.990899",31.768373244948165,34.99089937939853,35.62,12,84
