rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.747851,34.990252",31.74785119028906,34.99025208830419,14.41,35,245
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.748581,34.987846",31.748580628857145,34.9878456563702,31.01,42,294
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.750723,34.995516",31.750722668135083,34.99551623751138,19.35,54,378
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.750302,34.981864",31.75030215750669,34.98186408071521,40.24,16,112
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.753064,34.994604",31.75306385415419,34.99460438402692,45.72,27,189
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.744827,34.975373",31.744826778141803,34.97537302671264,15.74,14,98
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.736738,34.982862",31.736737819262093,34.98286184501733,45.75,13,91
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.746569,34.988979",31.746568503773247,34.988978929924286,17.8,53,371
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.749270,34.990919",31.74927029196673,34.99091931345676,42.22,23,161
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.751304,34.992860",31.751303901207024,34.99286043442724,37.77,33,231
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.743201,34.975113",31.743201019188994,34.97511293129418,6.89,12,84
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.747792,34.984075",31.747792405596908,34.98407521535939,16.69,13,91
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.739452,34.981606",31.739451971809846,34.98160617410302,31.07,12,84
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.744589,34.992106",31.74458943173514,34.9921062755495,44.04,9,63
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.752417,34.982193",31.752417021921335,34.98219270612519,29.6,21,147
16,graph,cluster,area_center,cluster_candidates,5min,300,"31.743175,34.978565",31.743174529846822,34.97856507528674,33.6,25,175
17,graph,cluster,area_center,cluster_candidates,5min,300,"31.747837,34.979661",31.74783651306828,34.979661489530606,17.88,19,133
18,graph,cluster,area_center,cluster_candidates,5min,300,"31.742831,34.977262",31.742831441980346,34.977262020680925,37.67,9,63
