rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.735292,34.992477",31.735292466210662,34.992477038201706,64.21,5,35
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.746113,34.999310",31.746112534433347,34.999310284974314,42.11,6,42
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745721,34.993647",31.745720730304697,34.99364703077113,17.63,16,112
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742423,34.982200",31.742423067065822,34.982199736604336,18.17,10,70
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.727726,34.994854",31.727726436716303,34.99485405601378,41.27,5,35
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747310,34.994388",31.747310484368697,34.994388138844876,38.85,40,280
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.734033,34.991855",31.734032618951233,34.99185533322117,55.58,5,35
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.741990,34.984187",31.741989826188135,34.984187017379746,34.1,7,49
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737884,34.993293",31.73788402126332,34.99329273847283,46.6,21,147
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.713165,34.999234",31.71316493478809,34.999233850898115,69.64,9,63
11,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.705842,34.991042",31.705842135993752,34.9910422289287,85.3,5,35
12,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.704671,34.980073",31.70467052638374,34.98007294270423,41.33,5,35
13,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745216,34.991246",31.74521600304408,34.991245525128626,80.19,5,35
14,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.726794,34.992327",31.72679365125656,34.992327358617224,35.29,10,70
15,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747609,34.997157",31.747608587518616,34.99715722677955,25.29,13,91
16,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738068,34.998083",31.738067725227808,34.99808347359722,54.09,5,35
17,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.712159,34.991801",31.712159325504103,34.99180134050463,82.78,5,35
18,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.741093,34.981657",31.741092850137175,34.98165723261561,76.57,22,154
19,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.736322,34.985377",31.73632179997801,34.98537703309063,53.04,5,35
20,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738802,34.997065",31.738802236731306,34.99706511598978,26.59,7,49
21,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737515,34.994860",31.73751543617946,34.9948600243658,81.93,15,105
22,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.709796,34.992411",31.709796159877065,34.99241076204966,33.56,6,42
23,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.704728,34.986534",31.704728379090223,34.9865336586485,36.07,8,56
24,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737904,34.977955",31.73790396747048,34.97795472222037,98.65,5,35
25,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.740206,34.977368",31.740205855399857,34.97736780996516,29.27,7,49
26,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.748152,34.990211",31.748151746385947,34.990211196955336,35.89,6,42
27,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745713,34.989598",31.745712594356334,34.98959788687773,98.69,77,539
