rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.738190,34.949482",31.738189507897573,34.94948236492858,0.0,36,252
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.711796,35.004393",31.711795691057382,35.00439306145349,16.56,32,224
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.728526,34.995204",31.72852564382402,34.99520406890188,22.8,31,217
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737677,35.000324",31.737676856738343,35.00032387983972,8.87,24,168
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.724663,34.975954",31.724662819138988,34.97595425249176,11.81,24,168
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.760937,34.994249",31.76093717702044,34.99424877891345,12.05,21,147
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.709797,34.992904",31.7097974294203,34.99290367993884,27.68,27,189
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.760894,35.015142",31.760894192040347,35.01514208587347,9.64,22,154
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.709750,34.996359",31.709750187331537,34.99635934213361,10.03,26,182
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742364,34.994059",31.7423640673827,34.99405895808459,8.43,17,119
11,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.721872,34.978624",31.72187168521233,34.97862374253761,10.31,18,126
12,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.716185,34.989005",31.71618502878167,34.9890047661065,17.77,24,168
13,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752423,34.995174",31.752423218273915,34.99517375041722,46.61,30,210
14,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.746879,34.989445",31.74687913883689,34.98944510683021,35.45,47,329
15,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.713169,34.986827",31.713169421135245,34.98682699220434,17.09,17,119
16,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.701558,34.970848",31.70155809241848,34.97084801987221,23.08,19,133
17,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.702543,34.991635",31.702543149267534,34.99163517493876,4.09,13,91
18,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.704612,34.979493",31.70461211660365,34.97949252713777,10.26,18,126
19,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.752544,34.981665",31.75254368913951,34.98166472531814,3.85,25,175
20,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747688,34.983486",31.74768819882659,34.983486285067684,41.29,28,196
21,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.755383,34.992725",31.75538262272766,34.99272503136147,18.76,33,231
22,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.713841,34.990410",31.71384067350821,34.9904096415552,40.78,25,175
23,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.749733,34.997109",31.74973261227608,34.99710875330158,25.27,29,203
24,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737664,34.998527",31.73766436153675,34.99852675012488,29.41,15,105
25,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.753922,34.986413",31.75392171757447,34.98641291925635,19.0,24,168
26,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.702882,35.005094",31.702882144701935,35.0050939436738,27.67,11,77
27,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.743166,34.998525",31.743166432461848,34.99852521549884,15.11,15,105
28,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.753191,34.992837",31.753191201283858,34.99283679567498,28.6,32,224
29,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.725902,34.993376",31.725902331851668,34.99337593496894,31.81,19,133
30,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.749217,34.987138",31.749217491561126,34.987137914105396,24.51,25,175
31,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739156,34.994567",31.739156309079185,34.994567370608735,16.2,20,140
32,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.716023,34.995138",31.71602279015908,34.995138288371486,62.74,17,119
33,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.718825,34.986762",31.718825409425733,34.986762196897764,3.4,8,56
34,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.753641,34.997112",31.753640585342147,34.997112208533984,35.91,11,77
35,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.699215,35.006065",31.699214571756112,35.0060653595686,33.9,14,98
36,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.744561,34.976599",31.744561199950166,34.976598723815194,16.91,17,119
37,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.745647,34.989474",31.745647163388508,34.989473647951606,31.41,40,280
38,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.750587,34.994171",31.75058726948524,34.99417057699879,26.62,24,168
39,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.703251,34.995525",31.70325111307059,34.995525058191184,19.77,10,70
40,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.732950,34.956185",31.73295008398599,34.95618485492268,10.21,10,70
41,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747596,35.000006",31.747596041120318,35.00000612371706,32.99,12,84
42,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.735534,34.991296",31.735534168446875,34.991295539446654,27.41,13,91
43,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.759745,34.996222",31.75974496572297,34.99622156767116,26.52,17,119
44,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.736442,34.987767",31.736442178378535,34.987767423147154,75.7,19,133
45,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715695,34.991832",31.715695007740024,34.991832150983164,52.78,20,140
46,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.750790,34.995691",31.750790409729078,34.99569083859992,43.62,48,336
47,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715029,34.982121",31.715029310893712,34.982120511954534,14.41,8,56
48,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.707935,34.981161",31.70793545856812,34.9811605685379,19.35,9,63
49,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.736273,34.956817",31.73627262049528,34.95681679781632,17.57,16,112
50,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.757588,34.998070",31.757587814152146,34.99807025432874,45.36,12,84
51,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.704673,35.000930",31.704673081917925,35.0009296315944,59.37,12,84
52,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.739897,34.984106",31.73989718400326,34.98410630436525,39.55,16,112
53,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.751931,34.993486",31.751931490081173,34.99348626196952,16.13,35,245
54,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.755486,34.989733",31.75548563018988,34.98973290863158,40.94,22,154
55,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.727052,34.962201",31.727052415361232,34.96220116853471,0.0,5,35
56,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.713960,34.977433",31.713959622486172,34.97743332503295,12.6,5,35
57,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.741090,34.991720",31.741089937960513,34.99172020310575,48.59,7,49
58,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.708179,34.995663",31.708179413708113,34.9956625487515,49.15,5,35
59,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.733993,34.952735",31.733992841619266,34.95273499413871,46.72,11,77
