rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.746598,34.988883",31.74659799839644,34.988883308998744,21.58,34,238
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.743258,34.975037",31.74325819608346,34.97503725202355,20.32,11,77
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.714271,34.989813",31.71427078539812,34.98981310643323,7.19,12,84
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.736870,34.982604",31.73687030955964,34.98260433986307,46.13,17,119
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.747651,34.987841",31.747650716969616,34.987841050312745,31.87,31,217
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.741556,34.993694",31.74155617197506,34.99369409140245,21.44,12,84
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.742901,34.978302",31.742901051776002,34.97830162676946,21.53,21,147
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.744291,34.978671",31.74429127753597,34.97867126807739,24.44,8,56
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.742626,34.976255",31.742626299664522,34.976254650819016,11.9,12,84
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.739227,34.986482",31.739227266565024,34.98648163924407,53.23,14,98
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.748441,34.986297",31.74844068439896,34.98629706402924,54.23,21,147
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.738610,34.985337",31.73860951736097,34.98533693079362,11.28,7,49
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.715892,34.982266",31.715892314078804,34.982266183943054,25.04,7,49
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.748165,34.990842",31.74816463942177,34.990842032982876,8.28,12,84
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.741465,34.978705",31.741464829012237,34.978705439201654,43.73,10,70
16,graph,cluster,area_center,cluster_candidates,5min,300,"31.751104,34.994600",31.751104236466592,34.99460020055117,25.73,13,91
17,graph,cluster,area_center,cluster_candidates,5min,300,"31.744814,34.975991",31.74481353335695,34.975990586729395,42.28,12,84
18,graph,cluster,area_center,cluster_candidates,5min,300,"31.752297,34.988883",31.752297326398484,34.988882662588296,12.42,17,119
19,graph,cluster,area_center,cluster_candidates,5min,300,"31.752727,34.994478",31.75272698735487,34.99447785082368,37.79,12,84
20,graph,cluster,area_center,cluster_candidates,5min,300,"31.710660,34.997983",31.710660353493306,34.997982731990945,48.33,8,56
21,graph,cluster,area_center,cluster_candidates,5min,300,"31.740331,34.991649",31.740331091315024,34.991649076682194,73.15,7,49
22,graph,cluster,area_center,cluster_candidates,5min,300,"31.755583,34.995571",31.755582947394497,34.99557147568465,50.68,9,63
23,graph,cluster,area_center,cluster_candidates,5min,300,"31.714355,34.985232",31.71435538838684,34.985231751363415,76.14,5,35
24,graph,cluster,area_center,cluster_candidates,5min,300,"31.758467,34.996195",31.75846672733402,34.99619492006221,56.74,11,77
25,graph,cluster,area_center,cluster_candidates,5min,300,"31.748353,34.988824",31.7483530538005,34.98882367021456,59.14,131,917
26,graph,cluster,area_center,cluster_candidates,5min,300,"31.749656,34.996340",31.749656269320017,34.9963404635333,22.71,6,42
27,graph,cluster,area_center,cluster_candidates,5min,300,"31.748874,34.987559",31.74887440653185,34.987559446333194,6.71,17,119
28,graph,cluster,area_center,cluster_candidates,5min,300,"31.738609,34.979265",31.738609204109363,34.97926504290599,14.02,11,77
29,graph,cluster,area_center,cluster_candidates,5min,300,"31.745593,34.989626",31.745593061546177,34.9896259385927,46.27,13,91
30,graph,cluster,area_center,cluster_candidates,5min,300,"31.751059,34.991782",31.751059161045838,34.99178243381032,58.38,9,63
31,graph,cluster,area_center,cluster_candidates,5min,300,"31.717094,34.999177",31.717093679791486,34.99917733296516,4.38,6,42
32,graph,cluster,area_center,cluster_candidates,5min,300,"31.709558,35.001242",31.709558004188498,35.001241558915396,41.42,5,35
33,graph,cluster,area_center,cluster_candidates,5min,300,"31.742716,34.996210",31.74271626982163,34.99621026642968,81.62,5,35
34,graph,cluster,area_center,cluster_candidates,5min,300,"31.716005,34.993378",31.716005392154234,34.99337784488203,26.32,7,49
35,graph,cluster,area_center,cluster_candidates,5min,300,"31.715616,34.998461",31.71561638913238,34.99846140522186,59.46,9,63
36,graph,cluster,area_center,cluster_candidates,5min,300,"31.738257,34.977591",31.738256531115855,34.97759110467449,47.35,15,105
37,graph,cluster,area_center,cluster_candidates,5min,300,"31.714352,34.991242",31.714351953832455,34.99124177363617,55.83,19,133
38,graph,cluster,area_center,cluster_candidates,5min,300,"31.715409,34.994878",31.715409481920165,34.994878291901934,99.4,9,63
39,graph,cluster,area_center,cluster_candidates,5min,300,"31.712898,34.990896",31.712898170977958,34.990896069201646,109.02,16,112
40,graph,cluster,area_center,cluster_candidates,5min,300,"31.726583,34.992444",31.72658312638635,34.99244358024103,61.78,9,63
41,graph,cluster,area_center,cluster_candidates,5min,300,"31.749602,34.994936",31.749602381392442,34.9949356278302,30.64,35,245
42,graph,cluster,area_center,cluster_candidates,5min,300,"31.712564,34.996898",31.712563548968134,34.99689841896417,63.72,39,273
43,graph,cluster,area_center,cluster_candidates,5min,300,"31.755326,34.994191",31.75532582366105,34.9941912428295,58.44,8,56
44,graph,cluster,area_center,cluster_candidates,5min,300,"31.747704,34.984912",31.747704028202598,34.98491161348998,37.75,7,49
45,graph,cluster,area_center,cluster_candidates,5min,300,"31.750916,34.983011",31.750916389298908,34.98301069175888,29.34,11,77
46,graph,cluster,area_center,cluster_candidates,5min,300,"31.727202,34.993589",31.72720218327448,34.99358890254272,49.82,6,42
47,graph,cluster,area_center,cluster_candidates,5min,300,"31.709538,34.994155",31.70953772520143,34.99415484771565,47.44,5,35
48,graph,cluster,area_center,cluster_candidates,5min,300,"31.747568,34.991994",31.747567748027915,34.99199351463053,6.95,12,84
49,graph,cluster,area_center,cluster_candidates,5min,300,"31.739876,34.987623",31.739875981925902,34.98762262951761,65.86,10,70
50,graph,cluster,area_center,cluster_candidates,5min,300,"31.741561,34.983439",31.741561190098828,34.98343853406079,101.77,8,56
51,graph,cluster,area_center,cluster_candidates,5min,300,"31.751024,34.989498",31.7510239528801,34.98949822880044,40.33,30,210
52,graph,cluster,area_center,cluster_candidates,5min,300,"31.709488,34.999903",31.70948829905035,34.999902689804394,71.72,11,77
53,graph,cluster,area_center,cluster_candidates,5min,300,"31.740460,34.993138",31.740460030740014,34.99313756725202,68.63,15,105
54,graph,cluster,area_center,cluster_candidates,5min,300,"31.749104,34.989828",31.749104347263003,34.9898277308993,48.75,29,203
55,graph,cluster,area_center,cluster_candidates,5min,300,"31.754719,34.991679",31.754719324522565,34.991679123224365,51.18,15,105
56,graph,cluster,area_center,cluster_candidates,5min,300,"31.743761,34.976483",31.74376131361687,34.97648251469859,27.85,36,252
57,graph,cluster,area_center,cluster_candidates,5min,300,"31.739990,34.978834",31.739990291799916,34.978833942957905,55.77,21,147
58,graph,cluster,area_center,cluster_candidates,5min,300,"31.754103,34.992867",31.754103444302814,34.9928674301639,78.57,23,161
59,graph,cluster,area_center,cluster_candidates,5min,300,"31.743418,34.982903",31.743418037736863,34.98290307525165,63.69,5,35
60,graph,cluster,area_center,cluster_candidates,5min,300,"31.753915,34.990318",31.75391535862619,34.99031834698754,54.09,18,126
61,graph,cluster,area_center,cluster_candidates,5min,300,"31.737845,34.983515",31.73784535408522,34.983514974143596,42.51,26,182
62,graph,cluster,area_center,cluster_candidates,5min,300,"31.714439,34.997339",31.714438834557598,34.997338976288624,48.66,6,42
63,graph,cluster,area_center,cluster_candidates,5min,300,"31.710280,34.995527",31.71028044837437,34.99552720452675,97.01,9,63
64,graph,cluster,area_center,cluster_candidates,5min,300,"31.739065,34.989183",31.739064833264468,34.98918283390673,108.78,8,56
65,graph,cluster,area_center,cluster_candidates,5min,300,"31.749609,34.985134",31.749608522062687,34.98513440574232,93.9,24,168
66,graph,cluster,area_center,cluster_candidates,5min,300,"31.737529,34.979387",31.73752891722981,34.979386729997145,18.57,25,175
67,graph,cluster,area_center,cluster_candidates,5min,300,"31.717661,34.994061",31.71766063680044,34.99406111589883,51.05,8,56
68,graph,cluster,area_center,cluster_candidates,5min,300,"31.757266,34.996124",31.757266285340275,34.996124355757175,120.08,16,112
69,graph,cluster,area_center,cluster_candidates,5min,300,"31.716158,34.996007",31.716158134650733,34.99600723173514,92.37,19,133
70,graph,cluster,area_center,cluster_candidates,5min,300,"31.714843,34.988251",31.71484312468705,34.98825096914944,100.79,31,217
71,graph,cluster,area_center,cluster_candidates,5min,300,"31.712943,34.995449",31.71294312592081,34.99544935674334,136.62,49,343
72,graph,cluster,area_center,cluster_candidates,5min,300,"31.716667,34.984809",31.71666688328361,34.98480885284349,174.07,25,175
73,graph,cluster,area_center,cluster_candidates,5min,300,"31.721278,34.995340",31.721278339169615,34.99533975221595,119.0,23,161
