rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.742901,34.978302",31.742901051776002,34.97830162676946,21.53,21,147
2,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.715892,34.982266",31.715892314078804,34.982266183943054,25.04,7,49
3,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.757996,34.997661",31.757996091889755,34.997661265017946,31.4,6,42
4,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.736870,34.982604",31.73687030955964,34.98260433986307,46.13,17,119
5,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.747065,34.994974",31.74706527305061,34.994973662903895,123.36,18,126
6,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.727004,34.979438",31.72700387077376,34.97943805065261,115.87,5,35
7,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.759711,34.996399",31.759711102317794,34.99639918999993,34.04,6,42
8,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.744291,34.978671",31.74429127753597,34.97867126807739,24.44,8,56
9,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.737845,34.983515",31.73784535408522,34.983514974143596,42.51,26,182
10,euclidean,cluster,area_center,cluster_candidates,5min,300,"31.723370,34.995032",31.72337013248491,34.995031961969644,166.59,6,42
