rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.742723,34.977287",31.742722773711666,34.97728699319839,22.23,34,238
2,euclidean,exact,exact_point,network_nodes,5min,300,"31.744090,34.977954",31.744090343121634,34.97795380019412,20.66,28,196
3,euclidean,exact,exact_point,buildings,5min,300,"31.738531,34.979149",31.73853088681323,34.97914892382844,0.0,19,133
4,euclidean,exact,exact_point,buildings,5min,300,"31.743108,34.975496",31.743107624849813,34.975496344014374,0.0,18,126
5,euclidean,exact,exact_point,buildings,5min,300,"31.741509,34.978523",31.741508954972524,34.97852322591367,0.0,16,112
6,euclidean,exact,exact_point,buildings,5min,300,"31.736869,34.983109",31.73686853256661,34.98310931475567,0.0,11,77
7,euclidean,exact,exact_point,buildings,5min,300,"31.753846,34.987452",31.75384561520431,34.9874517694828,0.0,10,70
8,euclidean,exact,exact_point,buildings,5min,300,"31.748243,34.988111",31.748243284766424,34.98811070642578,0.0,10,70
9,euclidean,exact,exact_point,buildings,5min,300,"31.744387,34.979596",31.744387383892743,34.979595964927356,0.0,9,63
10,euclidean,exact,exact_point,buildings,5min,300,"31.754243,34.996225",31.75424285834226,34.996225391064996,0.0,9,63
11,euclidean,exact,exact_point,buildings,5min,300,"31.738190,34.984893",31.738190083341497,34.984893021872715,0.0,9,63
12,euclidean,exact,exact_point,network_nodes,5min,300,"31.755776,34.992971",31.755776300681923,34.99297079947644,41.52,8,56
13,euclidean,exact,exact_point,buildings,5min,300,"31.740590,34.991492",31.740589637205346,34.99149160806674,0.0,7,49
14,euclidean,exact,exact_point,buildings,5min,300,"31.713856,34.981171",31.71385562089221,34.98117104699005,0.0,7,49
15,euclidean,exact,exact_point,network_nodes,5min,300,"31.737825,34.982873",31.73782480068318,34.98287329947548,39.36,7,49
16,euclidean,exact,exact_point,buildings,5min,300,"31.748049,34.979813",31.74804898329626,34.97981274478904,0.0,6,42
17,euclidean,exact,exact_point,buildings,5min,300,"31.752780,34.980982",31.75278002563003,34.98098197465406,0.0,5,35
18,euclidean,exact,exact_point,buildings,5min,300,"31.752490,34.996263",31.75248960499889,34.99626348524472,0.0,5,35
19,euclidean,exact,exact_point,buildings,5min,300,"31.739302,34.989062",31.739301849958807,34.98906163773728,0.0,5,35
20,euclidean,exact,exact_point,buildings,5min,300,"31.748609,34.986834",31.748609011469558,34.986834468368826,0.0,5,35
21,euclidean,exact,exact_point,buildings,5min,300,"31.745119,34.976978",31.74511908579804,34.97697756066241,0.0,5,35
22,euclidean,exact,exact_point,network_nodes,5min,300,"31.757484,34.997078",31.757483500682,34.997077599476434,23.75,5,35
23,euclidean,exact,exact_point,network_nodes,5min,300,"31.745991,34.996337",31.74599140068316,34.99633689947563,49.54,5,35
24,euclidean,exact,exact_point,buildings,5min,300,"31.717070,34.999214",31.71706971319479,34.99921400502881,0.0,4,28
25,euclidean,exact,exact_point,buildings,5min,300,"31.754642,34.989404",31.754642023519864,34.989404261478256,0.0,4,28
26,euclidean,exact,exact_point,buildings,5min,300,"31.750102,34.980968",31.750102085534454,34.980967700370776,0.0,4,28
27,euclidean,exact,exact_point,buildings,5min,300,"31.739830,34.975033",31.739830176631422,34.97503288411524,0.0,4,28
28,euclidean,exact,exact_point,buildings,5min,300,"31.742222,34.988358",31.742222354429188,34.988357560408275,0.0,4,28
29,euclidean,exact,exact_point,buildings,5min,300,"31.712060,34.995073",31.712059660947354,34.995072508705256,0.0,4,28
30,euclidean,exact,exact_point,buildings,5min,300,"31.759229,34.997560",31.759229169759475,34.99755962444429,0.0,3,21
31,euclidean,exact,exact_point,buildings,5min,300,"31.738565,34.980942",31.738564711389852,34.980941768831,0.0,3,21
32,euclidean,exact,exact_point,buildings,5min,300,"31.755787,34.993875",31.755786767604935,34.99387535537151,0.0,3,21
33,euclidean,exact,exact_point,buildings,5min,300,"31.743578,34.980846",31.743577878046636,34.980845989487335,0.0,3,21
34,euclidean,exact,exact_point,buildings,5min,300,"31.726769,34.978231",31.726769209999528,34.97823055014615,0.0,3,21
35,euclidean,exact,exact_point,buildings,5min,300,"31.749852,34.997711",31.74985232708268,34.9977109826584,0.0,3,21
36,euclidean,exact,exact_point,buildings,5min,300,"31.745988,34.994061",31.745987891293264,34.994061021684324,0.0,3,21
37,euclidean,exact,exact_point,buildings,5min,300,"31.753073,34.994217",31.753073275237657,34.99421686771719,0.0,3,21
38,euclidean,exact,exact_point,buildings,5min,300,"31.741950,34.989887",31.741949688151447,34.98988721401273,0.0,3,21
39,euclidean,exact,exact_point,buildings,5min,300,"31.762931,35.015497",31.762930606856617,35.01549699557728,0.0,2,14
40,euclidean,exact,exact_point,buildings,5min,300,"31.716076,34.983107",31.71607603194016,34.98310742464078,0.0,2,14
41,euclidean,exact,exact_point,buildings,5min,300,"31.712088,35.000802",31.712088198999602,35.000802140085916,0.0,2,14
42,euclidean,exact,exact_point,buildings,5min,300,"31.752323,34.998119",31.752323019835373,34.99811908735187,0.0,2,14
43,euclidean,exact,exact_point,buildings,5min,300,"31.736007,34.977513",31.73600724278252,34.97751263413962,0.0,2,14
44,euclidean,exact,exact_point,buildings,5min,300,"31.761454,34.994302",31.761453835209778,34.994301829788924,0.0,2,14
45,euclidean,exact,exact_point,buildings,5min,300,"31.736231,34.982716",31.736231128234277,34.982716188876424,0.0,2,14
46,euclidean,exact,exact_point,buildings,5min,300,"31.733527,34.952616",31.733527012243623,34.95261592848236,0.0,2,14
47,euclidean,exact,exact_point,buildings,5min,300,"31.714162,34.983404",31.714162454223825,34.98340413088389,0.0,2,14
48,euclidean,exact,exact_point,buildings,5min,300,"31.739622,34.986892",31.73962185385348,34.98689219151343,0.0,2,14
49,euclidean,exact,exact_point,buildings,5min,300,"31.716966,34.991126",31.71696606221888,34.991126131146366,0.0,2,14
50,euclidean,exact,exact_point,network_nodes,5min,300,"31.755678,34.990526",31.755677600681793,34.99052559947653,42.77,2,14
51,euclidean,exact,exact_point,network_nodes,5min,300,"31.733620,34.954701",31.733620200681912,34.95470099947611,47.33,2,14
52,euclidean,exact,exact_point,buildings,5min,300,"31.746524,34.987875",31.746523509211226,34.98787491809697,0.0,1,7
53,euclidean,exact,exact_point,buildings,5min,300,"31.720691,34.997008",31.720691368715727,34.997008326719794,0.0,1,7
54,euclidean,exact,exact_point,buildings,5min,300,"31.738792,34.955291",31.738791528392483,34.95529134311434,0.0,1,7
55,euclidean,exact,exact_point,buildings,5min,300,"31.756336,35.007595",31.756335816459583,35.00759451758836,0.0,1,7
56,euclidean,exact,exact_point,buildings,5min,300,"31.758834,34.996612",31.75883384075812,34.99661211070291,0.0,1,7
57,euclidean,exact,exact_point,buildings,5min,300,"31.735724,34.979618",31.735723990620315,34.97961849215155,0.0,1,7
58,euclidean,exact,exact_point,buildings,5min,300,"31.754017,34.996821",31.754016667001448,34.99682109792677,0.0,1,7
59,euclidean,exact,exact_point,buildings,5min,300,"31.757747,34.999451",31.757747364782194,34.99945141993591,0.0,1,7
60,euclidean,exact,exact_point,buildings,5min,300,"31.722647,34.991540",31.72264669768817,34.991539957787204,0.0,1,7
61,euclidean,exact,exact_point,buildings,5min,300,"31.728639,34.985848",31.72863914811369,34.98584811269481,0.0,1,7
62,euclidean,exact,exact_point,buildings,5min,300,"31.755443,34.994829",31.75544291504359,34.99482882418994,0.0,1,7
63,euclidean,exact,exact_point,buildings,5min,300,"31.754093,34.990095",31.754093161340077,34.99009489161031,0.0,1,7
64,euclidean,exact,exact_point,buildings,5min,300,"31.759172,35.019733",31.759172287078982,35.01973253164501,0.0,1,7
65,euclidean,exact,exact_point,buildings,5min,300,"31.759676,35.014877",31.759675898699427,35.014876597204804,0.0,1,7
66,euclidean,exact,exact_point,buildings,5min,300,"31.708185,35.000437",31.708185474285166,35.00043676197874,0.0,1,7
67,euclidean,exact,exact_point,buildings,5min,300,"31.724852,34.996172",31.724852162070615,34.996172416465626,0.0,1,7
68,euclidean,exact,exact_point,buildings,5min,300,"31.760995,34.996332",31.760995275265476,34.996332116177534,0.0,1,7
69,euclidean,exact,exact_point,buildings,5min,300,"31.760808,35.009239",31.76080760938614,35.00923914384087,0.0,1,7
70,euclidean,exact,exact_point,buildings,5min,300,"31.744341,34.993254",31.744341251375012,34.993254245452924,0.0,1,7
71,euclidean,exact,exact_point,buildings,5min,300,"31.744720,34.979054",31.744719731539636,34.9790544479401,0.0,1,7
72,euclidean,exact,exact_point,buildings,5min,300,"31.722154,34.996065",31.72215449654714,34.99606483444631,0.0,1,7
73,euclidean,exact,exact_point,buildings,5min,300,"31.745365,34.997311",31.74536451610824,34.997311400736756,0.0,1,7
74,euclidean,exact,exact_point,buildings,5min,300,"31.718799,35.001741",31.718798681393643,35.00174064724772,0.0,1,7
75,euclidean,exact,exact_point,buildings,5min,300,"31.734422,34.969793",31.73442208207732,34.96979269282454,0.0,1,7
76,euclidean,exact,exact_point,buildings,5min,300,"31.696946,34.954560",31.696945644375944,34.954560289815625,0.0,1,7
77,euclidean,exact,exact_point,buildings,5min,300,"31.726331,34.976624",31.726330792298217,34.97662413379102,0.0,1,7
78,euclidean,exact,exact_point,buildings,5min,300,"31.757276,34.990812",31.757275902568193,34.99081172952998,0.0,1,7
79,euclidean,exact,exact_point,buildings,5min,300,"31.717433,34.993048",31.717433054139796,34.993047627748545,0.0,1,7
80,euclidean,exact,exact_point,buildings,5min,300,"31.715663,34.999403",31.715663138312706,34.999402698915205,0.0,1,7
81,euclidean,exact,exact_point,buildings,5min,300,"31.740480,34.955605",31.740479758843644,34.95560483938953,0.0,1,7
