rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,network_nodes,5min,300,"31.743002,34.976824",31.743002000682285,34.976824499476045,22.24,53,371
2,euclidean,exact,exact_point,network_nodes,5min,300,"31.713944,34.984128",31.71394387028731,34.98412786798546,15.21,44,308
3,euclidean,exact,exact_point,network_nodes,5min,300,"31.744202,34.978095",31.744201549872592,34.978094975386405,17.32,43,301
4,euclidean,exact,exact_point,network_nodes,5min,300,"31.753875,34.987258",31.753874736747527,34.98725769634927,10.25,42,294
5,euclidean,exact,exact_point,buildings,5min,300,"31.738600,34.979383",31.738599862332716,34.97938251594201,0.0,39,273
6,euclidean,exact,exact_point,buildings,5min,300,"31.741958,34.978163",31.74195784530387,34.97816310775751,0.0,37,259
7,euclidean,exact,exact_point,buildings,5min,300,"31.736312,34.982885",31.736311578693062,34.982885317280406,0.0,34,238
8,euclidean,exact,exact_point,buildings,5min,300,"31.749113,34.997477",31.74911338476774,34.99747707859654,0.0,30,210
9,euclidean,exact,exact_point,network_nodes,5min,300,"31.752743,34.980832",31.7527430006815,34.98083249947662,16.04,29,203
10,euclidean,exact,exact_point,buildings,5min,300,"31.754610,34.989696",31.754609773650564,34.989696010617564,0.0,28,196
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.738732,34.984502",31.73873220068318,34.98450189947548,25.82,28,196
12,euclidean,exact,exact_point,buildings,5min,300,"31.736194,34.997944",31.736194255604342,34.99794431794292,0.0,27,189
13,euclidean,exact,exact_point,buildings,5min,300,"31.743149,34.983489",31.743148658005165,34.98348878963078,0.0,26,182
14,euclidean,exact,exact_point,network_nodes,5min,300,"31.707990,34.981451",31.70798970068621,34.98145149947337,26.93,26,182
15,euclidean,exact,exact_point,buildings,5min,300,"31.751192,34.997486",31.751191812635284,34.99748625638955,0.0,25,175
16,euclidean,exact,exact_point,buildings,5min,300,"31.753080,34.995465",31.753080426827836,34.99546506607223,0.0,24,168
17,euclidean,exact,exact_point,buildings,5min,300,"31.743235,34.975425",31.743234640337874,34.975424781480946,0.0,24,168
18,euclidean,exact,exact_point,buildings,5min,300,"31.746024,34.996861",31.74602386660797,34.996860791126444,0.0,24,168
19,euclidean,exact,exact_point,buildings,5min,300,"31.712679,35.000785",31.71267933412082,35.00078464063505,0.0,23,161
20,euclidean,exact,exact_point,buildings,5min,300,"31.717066,34.999209",31.717065918150634,34.9992087684048,0.0,23,161
21,euclidean,exact,exact_point,buildings,5min,300,"31.748207,34.987714",31.748206523591737,34.98771385636097,0.0,23,161
22,euclidean,exact,exact_point,network_nodes,5min,300,"31.739171,34.988327",31.739171490971426,34.98832721347888,21.43,23,161
23,euclidean,exact,exact_point,buildings,5min,300,"31.741035,34.991587",31.741035236474932,34.991587036730444,0.0,20,140
24,euclidean,exact,exact_point,buildings,5min,300,"31.744460,34.979860",31.744459972740998,34.97985974829993,0.0,20,140
25,euclidean,exact,exact_point,buildings,5min,300,"31.706151,34.992080",31.706151170604574,34.992080454566675,0.0,20,140
26,euclidean,exact,exact_point,network_nodes,5min,300,"31.717089,34.991140",31.71708877779452,34.99113959620999,13.67,20,140
27,euclidean,exact,exact_point,buildings,5min,300,"31.716394,35.001301",31.716394151746726,35.00130072798024,0.0,19,133
28,euclidean,exact,exact_point,network_nodes,5min,300,"31.761010,34.994328",31.76101038024822,34.994328385400664,22.71,19,133
29,euclidean,exact,exact_point,buildings,5min,300,"31.745635,34.975268",31.74563530726427,34.975268288316656,0.0,18,126
30,euclidean,exact,exact_point,buildings,5min,300,"31.761084,35.015259",31.761083710400175,35.01525896707492,0.0,17,119
31,euclidean,exact,exact_point,buildings,5min,300,"31.724639,34.976076",31.724639276462618,34.97607574418406,0.0,17,119
32,euclidean,exact,exact_point,buildings,5min,300,"31.714099,34.982185",31.71409911777102,34.98218524431816,0.0,17,119
33,euclidean,exact,exact_point,buildings,5min,300,"31.703362,34.977862",31.703361947531654,34.977861896769674,0.0,17,119
34,euclidean,exact,exact_point,buildings,5min,300,"31.704380,34.984023",31.704380092565717,34.98402296668798,0.0,17,119
35,euclidean,exact,exact_point,buildings,5min,300,"31.750751,34.980546",31.750750771338993,34.98054592067015,0.0,17,119
36,euclidean,exact,exact_point,buildings,5min,300,"31.707752,34.996999",31.707752013967205,34.99699882989833,0.0,16,112
37,euclidean,exact,exact_point,buildings,5min,300,"31.706834,34.999011",31.706834416558294,34.99901137485648,0.0,16,112
38,euclidean,exact,exact_point,buildings,5min,300,"31.719343,34.983849",31.719343183230748,34.98384901122622,0.0,16,112
39,euclidean,exact,exact_point,buildings,5min,300,"31.709342,35.003589",31.709341658870066,35.00358925296429,0.0,15,105
40,euclidean,exact,exact_point,buildings,5min,300,"31.706196,34.989235",31.706195972169418,34.98923490841387,0.0,15,105
41,euclidean,exact,exact_point,network_nodes,5min,300,"31.711523,34.995128",31.711523100686684,34.995127899473175,38.36,15,105
42,euclidean,exact,exact_point,network_nodes,5min,300,"31.721872,34.978890",31.721871810916827,34.97889006461258,28.82,15,105
43,euclidean,exact,exact_point,network_nodes,5min,300,"31.701609,34.971050",31.701609427017438,34.971049659612746,30.64,15,105
44,euclidean,exact,exact_point,network_nodes,5min,300,"31.711772,35.003150",31.711772400687146,35.00315029947293,29.93,14,98
45,euclidean,exact,exact_point,network_nodes,5min,300,"31.709197,34.980334",31.709197213120966,34.980334465916364,15.36,14,98
46,euclidean,exact,exact_point,network_nodes,5min,300,"31.712100,34.987908",31.712100200686184,34.98790819947345,12.37,13,91
47,euclidean,exact,exact_point,buildings,5min,300,"31.708070,34.994728",31.708069695587664,34.99472795674656,0.0,12,84
48,euclidean,exact,exact_point,buildings,5min,300,"31.748049,34.979813",31.748048981429676,34.97981274623557,0.0,12,84
49,euclidean,exact,exact_point,buildings,5min,300,"31.710979,34.965507",31.71097904069552,34.96550707953854,0.0,12,84
50,euclidean,exact,exact_point,buildings,5min,300,"31.703390,34.980499",31.703389817612727,34.98049907254295,0.0,12,84
51,euclidean,exact,exact_point,buildings,5min,300,"31.742665,34.987626",31.742664701294288,34.98762645010029,0.0,12,84
52,euclidean,exact,exact_point,buildings,5min,300,"31.701152,34.994088",31.701151939972178,34.99408813178006,0.0,12,84
53,euclidean,exact,exact_point,buildings,5min,300,"31.701385,34.987709",31.701384786883096,34.98770915849474,0.0,12,84
54,euclidean,exact,exact_point,buildings,5min,300,"31.710533,34.991476",31.71053331791396,34.99147629508534,0.0,12,84
55,euclidean,exact,exact_point,buildings,5min,300,"31.737434,34.990865",31.73743430231048,34.99086498525634,0.0,12,84
56,euclidean,exact,exact_point,buildings,5min,300,"31.738211,34.982978",31.738210920649724,34.982978440768235,0.0,12,84
57,euclidean,exact,exact_point,network_nodes,5min,300,"31.703425,34.973727",31.703425395921006,34.97372651267564,14.38,12,84
