rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.742762,34.976811",31.742761535084217,34.976810638696534,5.77,40,280
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.739121,34.978315",31.739120662516136,34.97831472143246,18.06,27,189
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.744004,34.979192",31.744003583090244,34.97919225499665,21.15,25,175
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.742272,34.978394",31.74227241736484,34.97839374313156,7.59,37,259
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.750512,34.979429",31.750511939010128,34.97942917940715,12.11,14,98
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.751125,34.981022",31.751125381737086,34.981021939231994,2.99,31,217
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.739083,34.989297",31.739082733702574,34.989297049735626,16.73,22,154
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.748100,34.986779",31.74809951700086,34.986778878247144,11.44,26,182
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.748402,34.997911",31.748402182822407,34.99791130533482,17.47,35,245
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.738008,34.984645",31.738007580912846,34.98464470119584,10.99,125,875
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.748180,34.988520",31.74818004156671,34.98852012873503,15.05,27,189
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.744187,34.977455",31.744187181212467,34.97745544095516,9.57,31,217
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.735993,34.978319",31.735993088912362,34.978318877787345,24.73,16,112
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.747935,34.979668",31.747935296677777,34.97966794211852,12.83,32,224
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.743257,34.975425",31.743257063243558,34.97542451178066,2.49,37,259
16,graph,cluster,area_center,cluster_candidates,5min,300,"31.739376,34.987340",31.739375927703406,34.98733982914667,4.75,22,154
17,graph,cluster,area_center,cluster_candidates,5min,300,"31.708207,34.992456",31.70820659702943,34.99245562015263,16.11,11,77
18,graph,cluster,area_center,cluster_candidates,5min,300,"31.738179,34.979309",31.738179186001005,34.9793087091272,14.93,25,175
19,graph,cluster,area_center,cluster_candidates,5min,300,"31.751016,34.997213",31.751016317189844,34.99721348244108,12.56,23,161
20,graph,cluster,area_center,cluster_candidates,5min,300,"31.739712,34.974746",31.739711670016966,34.9747461023678,18.21,9,63
21,graph,cluster,area_center,cluster_candidates,5min,300,"31.754110,34.989070",31.75410974929811,34.98907029852695,11.54,23,161
22,graph,cluster,area_center,cluster_candidates,5min,300,"31.753890,34.990794",31.75388997271419,34.9907936622343,21.6,18,126
23,graph,cluster,area_center,cluster_candidates,5min,300,"31.752953,34.994267",31.752953162237983,34.99426729505528,14.73,21,147
24,graph,cluster,area_center,cluster_candidates,5min,300,"31.703288,34.978041",31.70328841932484,34.978040933969666,6.15,14,98
25,graph,cluster,area_center,cluster_candidates,5min,300,"31.739188,34.980277",31.739188425352747,34.98027737731642,13.1,29,203
26,graph,cluster,area_center,cluster_candidates,5min,300,"31.753900,34.987590",31.753899766916536,34.98758952583784,17.15,24,168
27,graph,cluster,area_center,cluster_candidates,5min,300,"31.745242,34.989577",31.74524239244918,34.98957692824328,9.27,34,238
28,graph,cluster,area_center,cluster_candidates,5min,300,"31.738571,34.983426",31.738571161817973,34.98342589931666,13.35,24,168
29,graph,cluster,area_center,cluster_candidates,5min,300,"31.701579,34.984507",31.701579448798057,34.98450747479284,15.31,11,77
30,graph,cluster,area_center,cluster_candidates,5min,300,"31.735830,34.979619",31.735829811611715,34.979618801808726,11.73,17,119
31,graph,cluster,area_center,cluster_candidates,5min,300,"31.740354,34.979576",31.740354031602404,34.97957598867416,16.37,37,259
32,graph,cluster,area_center,cluster_candidates,5min,300,"31.708108,35.002237",31.708108493290748,35.0022373698626,11.66,5,35
33,graph,cluster,area_center,cluster_candidates,5min,300,"31.752649,34.980495",31.752649280498023,34.980494912463236,18.72,16,112
34,graph,cluster,area_center,cluster_candidates,5min,300,"31.707499,34.981372",31.707498793668602,34.98137203893501,8.16,12,84
35,graph,cluster,area_center,cluster_candidates,5min,300,"31.709263,34.980155",31.70926307164518,34.98015507904606,20.99,10,70
36,graph,cluster,area_center,cluster_candidates,5min,300,"31.750199,34.981778",31.75019924878103,34.98177769015086,25.6,15,105
37,graph,cluster,area_center,cluster_candidates,5min,300,"31.746214,34.996944",31.74621352225179,34.99694379072734,10.59,5,35
38,graph,cluster,area_center,cluster_candidates,5min,300,"31.746732,34.989023",31.74673172825834,34.98902344103063,14.18,32,224
39,graph,cluster,area_center,cluster_candidates,5min,300,"31.738944,34.985471",31.73894404369853,34.98547053073563,12.27,33,231
40,graph,cluster,area_center,cluster_candidates,5min,300,"31.748204,34.990411",31.748204167991332,34.990410770274515,17.88,28,196
41,graph,cluster,area_center,cluster_candidates,5min,300,"31.749778,34.998083",31.74977781789684,34.99808281355132,5.12,24,168
