rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.748978,34.991112",31.748977735691543,34.99111194764487,37.73,49,343
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.713984,34.982942",31.71398363133156,34.982942386403145,48.05,13,91
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.737259,34.984174",31.73725898707495,34.98417428249128,18.08,21,147
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.716487,34.990743",31.71648720311729,34.990743177970145,64.32,13,91
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.751632,34.982919",31.751631960760573,34.98291911014468,30.96,58,406
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.741518,34.994550",31.74151783798537,34.99455027157236,34.71,25,175
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.708999,34.998471",31.70899933993419,34.998471082821766,70.71,8,56
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.714222,34.989890",31.714221844560587,34.98988995373519,11.17,13,91
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.741957,34.996052",31.74195693552068,34.99605212119118,14.71,12,84
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.745131,34.996572",31.745131034819657,34.99657206554371,74.69,8,56
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.710524,35.001095",31.710523891542923,35.001094739803904,74.24,29,203
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.711750,34.996298",31.711749608331534,34.996298282392864,63.65,11,77
