rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,graph,cluster,area_center,cluster_candidates,5min,300,"31.736770,34.983670",31.73677001185722,34.983669574675794,6.43,33,231
2,graph,cluster,area_center,cluster_candidates,5min,300,"31.748483,34.986850",31.748483013773225,34.986849951193356,5.13,60,420
3,graph,cluster,area_center,cluster_candidates,5min,300,"31.737364,34.948989",31.737363905858267,34.948989341288595,18.4,18,126
4,graph,cluster,area_center,cluster_candidates,5min,300,"31.749186,34.996428",31.74918557626716,34.996428030121194,6.6,42,294
5,graph,cluster,area_center,cluster_candidates,5min,300,"31.753867,34.987237",31.753866705314156,34.98723683236925,11.77,43,301
6,graph,cluster,area_center,cluster_candidates,5min,300,"31.697549,34.976077",31.69754917459323,34.97607679312319,16.27,12,84
7,graph,cluster,area_center,cluster_candidates,5min,300,"31.754419,34.989737",31.75441914784018,34.98973657672337,20.42,36,252
8,graph,cluster,area_center,cluster_candidates,5min,300,"31.716595,35.001222",31.71659544824865,35.001221652334586,23.55,18,126
9,graph,cluster,area_center,cluster_candidates,5min,300,"31.743947,34.978398",31.743946952484862,34.978397504721634,25.27,20,140
10,graph,cluster,area_center,cluster_candidates,5min,300,"31.712902,34.987032",31.712901720803305,34.987031920526555,33.27,26,182
11,graph,cluster,area_center,cluster_candidates,5min,300,"31.717269,34.990459",31.717268641363663,34.990458726339085,39.81,16,112
12,graph,cluster,area_center,cluster_candidates,5min,300,"31.728389,34.995290",31.728389021815676,34.99528957815985,13.18,35,245
13,graph,cluster,area_center,cluster_candidates,5min,300,"31.747347,34.989462",31.747346819090836,34.98946204627878,13.56,56,392
14,graph,cluster,area_center,cluster_candidates,5min,300,"31.752515,34.981054",31.75251520566312,34.98105380434403,16.69,35,245
15,graph,cluster,area_center,cluster_candidates,5min,300,"31.713876,34.984567",31.71387638480397,34.984566814690645,7.3,31,217
16,graph,cluster,area_center,cluster_candidates,5min,300,"31.709690,35.001181",31.70968990488187,35.00118087321355,17.4,23,161
17,graph,cluster,area_center,cluster_candidates,5min,300,"31.748987,34.989911",31.74898693227789,34.98991059854751,9.14,41,287
18,graph,cluster,area_center,cluster_candidates,5min,300,"31.721787,34.978917",31.72178687207726,34.978917244803114,35.44,16,112
19,graph,cluster,area_center,cluster_candidates,5min,300,"31.708392,34.995042",31.7083924425122,34.995042179554986,23.55,20,140
20,graph,cluster,area_center,cluster_candidates,5min,300,"31.739001,34.979401",31.739000524308608,34.979400841467466,27.42,37,259
21,graph,cluster,area_center,cluster_candidates,5min,300,"31.724541,34.975846",31.724540507613955,34.975845904166974,7.46,20,140
22,graph,cluster,area_center,cluster_candidates,5min,300,"31.736212,34.981677",31.736211850765727,34.9816768510697,17.75,35,245
23,graph,cluster,area_center,cluster_candidates,5min,300,"31.750742,34.995654",31.750742224499202,34.995654124809214,7.7,51,357
24,graph,cluster,area_center,cluster_candidates,5min,300,"31.743250,34.982641",31.743249927821132,34.98264092611465,11.81,24,168
25,graph,cluster,area_center,cluster_candidates,5min,300,"31.713960,34.977433",31.713959624343442,34.97743332340002,12.6,5,35
26,graph,cluster,area_center,cluster_candidates,5min,300,"31.760926,34.994190",31.760926206592693,34.99419040309139,10.08,23,161
27,graph,cluster,area_center,cluster_candidates,5min,300,"31.741264,34.978724",31.741263845497503,34.97872397276924,27.14,21,147
28,graph,cluster,area_center,cluster_candidates,5min,300,"31.746063,34.993283",31.746062554391262,34.99328349521572,41.73,26,182
29,graph,cluster,area_center,cluster_candidates,5min,300,"31.739546,34.949754",31.73954617899809,34.94975446192892,41.16,12,84
30,graph,cluster,area_center,cluster_candidates,5min,300,"31.741004,34.991333",31.741003747937288,34.9913326020234,24.36,22,154
31,graph,cluster,area_center,cluster_candidates,5min,300,"31.703639,34.961921",31.70363859764148,34.96192053141824,22.28,8,56
32,graph,cluster,area_center,cluster_candidates,5min,300,"31.707974,34.981041",31.707973882108952,34.98104064126834,6.41,20,140
33,graph,cluster,area_center,cluster_candidates,5min,300,"31.739355,34.981617",31.73935473976566,34.98161666330657,29.73,21,147
34,graph,cluster,area_center,cluster_candidates,5min,300,"31.750975,34.994152",31.75097463327894,34.994152275379925,4.88,50,350
35,graph,cluster,area_center,cluster_candidates,5min,300,"31.734718,34.951199",31.73471776535538,34.9511985205565,40.9,13,91
36,graph,cluster,area_center,cluster_candidates,5min,300,"31.749340,34.987914",31.749339661834547,34.987914305035176,20.79,36,252
37,graph,cluster,area_center,cluster_candidates,5min,300,"31.716863,34.998779",31.716862526958817,34.99877860396086,21.6,33,231
38,graph,cluster,area_center,cluster_candidates,5min,300,"31.768391,34.991088",31.76839140947851,34.99108775430537,25.24,9,63
39,graph,cluster,area_center,cluster_candidates,5min,300,"31.747929,34.987992",31.747928613253343,34.987991892533955,14.73,52,364
40,graph,cluster,area_center,cluster_candidates,5min,300,"31.755461,34.993356",31.755460670526926,34.993355998609864,26.82,24,168
41,graph,cluster,area_center,cluster_candidates,5min,300,"31.739868,34.987391",31.739868383575764,34.987390641599845,33.06,28,196
42,graph,cluster,area_center,cluster_candidates,5min,300,"31.759601,34.996409",31.759601196159498,34.99640943409832,27.47,12,84
