rank,distance_metric,placement_mode,placement_semantics,candidate_source,time_bucket,time_seconds,coordinates,lat,lon,nearest_building_dist_m,newly_covered_buildings,newly_covered_people_est
1,euclidean,exact,exact_point,buildings,5min,300,"31.743407,34.978778",31.74340714454075,34.97877770452052,0.0,59,413
2,euclidean,exact,exact_point,buildings,5min,300,"31.715062,34.982674",31.715061729488745,34.98267389065869,0.0,49,343
3,euclidean,exact,exact_point,network_nodes,5min,300,"31.760047,34.995346",31.76004661272124,34.99534585703219,16.65,42,294
4,euclidean,exact,exact_point,buildings,5min,300,"31.751322,34.980513",31.751321694795724,34.98051319560191,0.0,31,217
5,euclidean,exact,exact_point,buildings,5min,300,"31.725138,34.975870",31.72513840528603,34.97586966334737,0.0,25,175
6,euclidean,exact,exact_point,network_nodes,5min,300,"31.733985,34.954014",31.733984854693457,34.954014402659844,28.42,25,175
7,euclidean,exact,exact_point,buildings,5min,300,"31.736956,34.982865",31.736956271908166,34.982865077057305,0.0,24,168
8,euclidean,exact,exact_point,network_nodes,5min,300,"31.717087,35.001236",31.71708740068647,35.00123639947338,17.04,24,168
9,euclidean,exact,exact_point,buildings,5min,300,"31.760981,35.015146",31.760981052275756,35.01514588502869,0.0,23,161
10,euclidean,exact,exact_point,network_nodes,5min,300,"31.738275,34.949958",31.73827450068113,34.9499584994766,48.59,22,154
11,euclidean,exact,exact_point,network_nodes,5min,300,"31.756202,34.991847",31.756201900681823,34.99184659947651,19.69,20,140
12,euclidean,exact,exact_point,network_nodes,5min,300,"31.698771,34.975840",31.69877090068684,34.97584019947289,121.2,20,140
13,euclidean,exact,exact_point,network_nodes,5min,300,"31.737636,34.956041",31.737636014534754,34.956040654331254,48.41,20,140
14,euclidean,exact,exact_point,buildings,5min,300,"31.707857,34.962619",31.70785743405887,34.96261933166726,0.0,17,119
15,euclidean,exact,exact_point,network_nodes,5min,300,"31.758064,34.997512",31.758064400681967,34.99751229947644,18.74,17,119
16,euclidean,exact,exact_point,buildings,5min,300,"31.701530,34.969701",31.701529615841526,34.969701222883096,0.0,16,112
17,euclidean,exact,exact_point,buildings,5min,300,"31.769578,34.991082",31.76957848738024,34.99108171332532,0.0,15,105
18,euclidean,exact,exact_point,buildings,5min,300,"31.733698,34.957638",31.73369834269464,34.957638408175875,0.0,15,105
19,euclidean,exact,exact_point,buildings,5min,300,"31.698896,35.006602",31.698895625750527,35.0066020270732,0.0,14,98
20,euclidean,exact,exact_point,buildings,5min,300,"31.734830,34.950020",31.73482953005837,34.95002019204779,0.0,13,91
21,euclidean,exact,exact_point,buildings,5min,300,"31.755603,34.986546",31.755603028166988,34.98654646013158,0.0,13,91
22,euclidean,exact,exact_point,buildings,5min,300,"31.708896,34.980912",31.708896223018293,34.980911930473674,0.0,12,84
23,euclidean,exact,exact_point,buildings,5min,300,"31.754017,34.996821",31.754016667001448,34.99682109792677,0.0,12,84
24,euclidean,exact,exact_point,buildings,5min,300,"31.721391,34.979613",31.721391130073144,34.979613304656425,0.0,11,77
25,euclidean,exact,exact_point,buildings,5min,300,"31.701044,34.987389",31.701044320495594,34.987389078682895,0.0,10,70
26,euclidean,exact,exact_point,buildings,5min,300,"31.709762,35.003038",31.709762050520318,35.00303829945806,0.0,9,63
